"Game ID","Inning","Away Team","Home Team","Team","Event ID","Event","Score"
"4518383","9","James Madison","Tennessee","James Madison","112","Griffin, D. struck out swinging (1-2 KBFS).",""
"4518383","9","James Madison","Tennessee","Tennessee","113","Jackson, D. to cf.",""
"4518383","9","James Madison","Tennessee","Tennessee","114","Hayes, K. to c.",""
"4518383","9","James Madison","Tennessee","Tennessee","115","GOBBELL pinch hit for LEFTRIDGE.",""
"4518383","9","James Madison","Tennessee","Tennessee","116","GOBBELL struck out swinging (3-2 FBKBBS).",""
"4518383","9","James Madison","Tennessee","Tennessee","117","DANIELS, Z. struck out swinging, out at first c to 1b (1-2 FKBS).",""
"4518383","9","James Madison","Tennessee","Tennessee","118","TRAMMELL, B. walked (3-2 BKBKBB).",""
"4518383","9","James Madison","Tennessee","Tennessee","119","HEFLIN pinch hit for CHINEA.",""
"4518383","9","James Madison","Tennessee","Tennessee","120","HEFLIN struck out looking (1-2 BKSK).",""
"4518383","9","James Madison","Tennessee","Inning Summary","R: 4 H: 4 E: 0 LOB: 3","R: 0 H: 0 E: 0 LOB: 1","21-2"
"4519840","1","St. Bonaventure","James Madison","St. Bonaventure","0","Magnanti grounded out to 2b (3-2 BKFBFB).",""
"4519840","1","St. Bonaventure","James Madison","St. Bonaventure","1","Henshaw struck out looking (1-2 KKBK).",""
"4519840","1","St. Bonaventure","James Madison","St. Bonaventure","2","MacCarrick singled to left field (2-2 SBBK).",""
"4519840","1","St. Bonaventure","James Madison","St. Bonaventure","3","Vaccaro struck out looking (0-2 KKFK).",""
"4519840","1","St. Bonaventure","James Madison","James Madison","4","Sciorra, M. grounded out to 3b (1-0 B).",""
"4519840","1","St. Bonaventure","James Madison","James Madison","5","Brown, H. walked (3-0 BBBB).",""
"4519840","1","St. Bonaventure","James Madison","James Madison","6","Sisk, A. grounded out to p (2-0 BB): Brown, H. advanced to second.",""
"4519840","1","St. Bonaventure","James Madison","James Madison","7","Hartigan, C. singled to center field, RBI (2-1 BBK): Brown, H. scored.","0-1"
"4519840","1","St. Bonaventure","James Madison","James Madison","8","Tondi, Z. flied out to lf (3-1 BBKB).",""
"4519840","1","St. Bonaventure","James Madison","Inning Summary","R: 0 H: 1 E: 0 LOB: 1","R: 1 H: 1 E: 0 LOB: 1","0-1"
"4519840","2","St. Bonaventure","James Madison","St. Bonaventure","9","Eastman flied out to rf (2-1 KBB).",""
"4519840","2","St. Bonaventure","James Madison","St. Bonaventure","10","Kelder singled to shortstop (0-1 K).",""
"4519840","2","St. Bonaventure","James Madison","St. Bonaventure","11","Fuller popped up to p (2-2 BSKB).",""
"4519840","2","St. Bonaventure","James Madison","St. Bonaventure","12","Palczewski popped up to 3b (1-2 KFBF).",""
"4519840","2","St. Bonaventure","James Madison","James Madison","13","Semones, F. grounded out to ss (0-0).",""
"4519840","2","St. Bonaventure","James Madison","James Madison","14","Jones, J. singled to center field (2-2 KBKB).",""
"4519840","2","St. Bonaventure","James Madison","James Madison","15","Jones, J. stole second.",""
"4519840","2","St. Bonaventure","James Madison","James Madison","16","Dipasupil, M walked (3-0 BBBB).",""
"4519840","2","St. Bonaventure","James Madison","James Madison","17","Dofflemyer reached on a throwing error by ss, RBI (1-0 B): Dipasupil, M advanced to third: Jones, J. scored, unearned.","0-2"
"4519840","2","St. Bonaventure","James Madison","James Madison","18","Sciorra, M. homered inside the park, 3 RBI (1-0 B): Dofflemyer scored: Dipasupil, M scored, unearned.","0-5"
"4519840","2","St. Bonaventure","James Madison","James Madison","19","Brown, H. doubled to left center (0-1 K).",""
"4519840","2","St. Bonaventure","James Madison","James Madison","20","Sisk, A. struck out swinging (1-2 FBSS).",""
"4519840","2","St. Bonaventure","James Madison","James Madison","21","Hartigan, C. popped up to 1b (1-2 KSB).",""
"4519840","2","St. Bonaventure","James Madison","Inning Summary","R: 0 H: 1 E: 0 LOB: 1","R: 4 H: 3 E: 1 LOB: 1","0-5"
"4519840","3","St. Bonaventure","James Madison","St. Bonaventure","22","MacDonald walked (3-2 SKBFBFFFBFB).",""
"4519840","3","St. Bonaventure","James Madison","St. Bonaventure","23","Magnanti grounded into double play ss to 2b to 1b (0-0): MacDonald out on the play.",""
"4519840","3","St. Bonaventure","James Madison","St. Bonaventure","24","Henshaw walked (3-1 FBBBB).",""
"4519840","3","St. Bonaventure","James Madison","St. Bonaventure","25","MacCarrick grounded out to 3b (2-2 KBKB).",""
"4519840","3","St. Bonaventure","James Madison","James Madison","26","Tondi, Z. singled through the right side (1-1 BF).",""
"4519840","3","St. Bonaventure","James Madison","James Madison","27","Semones, F. flied out to lf (0-1 F).",""
"4519840","3","St. Bonaventure","James Madison","James Madison","28","Jones, J. tripled to right field, RBI (1-2 KBKF): Tondi, Z. scored.","0-6"
"4519840","3","St. Bonaventure","James Madison","James Madison","29","Dipasupil, M singled through the right side, RBI (0-2 FK): Jones, J. scored.","0-7"
"4519840","3","St. Bonaventure","James Madison","James Madison","30","Dipasupil, M out at second c to 2b, caught stealing.",""
"4519840","3","St. Bonaventure","James Madison","James Madison","31","Dofflemyer walked (3-2 SBBBKB).",""
"4519840","3","St. Bonaventure","James Madison","James Madison","32","Sciorra, M. reached on a fielder's choice (1-0 B): Dofflemyer out at second ss to 2b, out on the play.",""
"4519840","3","St. Bonaventure","James Madison","Inning Summary","R: 0 H: 0 E: 0 LOB: 1","R: 2 H: 3 E: 0 LOB: 1","0-7"
"4519840","4","St. Bonaventure","James Madison","St. Bonaventure","33","Vaccaro reached on a fielding error by 3b (2-2 BKKBF).",""
"4519840","4","St. Bonaventure","James Madison","St. Bonaventure","34","Eastman flied out to rf: Vaccaro advanced to second.",""
"4519840","4","St. Bonaventure","James Madison","St. Bonaventure","35","Vaccaro stole third.",""
"4519840","4","St. Bonaventure","James Madison","St. Bonaventure","36","Kelder grounded out to 2b, RBI (3-2 BKBFFB): Vaccaro scored, unearned.","1-7"
"4519840","4","St. Bonaventure","James Madison","St. Bonaventure","37","Fuller grounded out to 2b (2-0 BB).",""
"4519840","4","St. Bonaventure","James Madison","James Madison","38","Brown, H. walked (3-1 BFBBB).",""
"4519840","4","St. Bonaventure","James Madison","James Madison","39","Sisk, A. fouled out to 3b (2-1 BBK).",""
"4519840","4","St. Bonaventure","James Madison","James Madison","40","Hartigan, C. hit by pitch (2-1 FBB): Brown, H. advanced to second.",""
"4519840","4","St. Bonaventure","James Madison","James Madison","41","Tondi, Z. walked (3-1 BBKBB): Hartigan, C. advanced to second: Brown, H. advanced to third.",""
"4519840","4","St. Bonaventure","James Madison","James Madison","42","Pulli to p for Grant.",""
"4519840","4","St. Bonaventure","James Madison","James Madison","43","Semones, F. homered to center field, 4 RBI (0-0): Tondi, Z. scored: Hartigan, C. scored: Brown, H. scored.","1-11"
"4519840","4","St. Bonaventure","James Madison","James Madison","44","Jones, J. struck out looking (0-2 KKK).",""
"4519840","4","St. Bonaventure","James Madison","James Madison","45","Dipasupil, M flied out to lf (2-1 BBF).",""
"4519840","4","St. Bonaventure","James Madison","Inning Summary","R: 1 H: 0 E: 1 LOB: 0","R: 4 H: 1 E: 0 LOB: 0","1-11"
"4519840","5","St. Bonaventure","James Madison","St. Bonaventure","46","Palczewski walked (3-2 BKBFBFFB).",""
"4519840","5","St. Bonaventure","James Madison","St. Bonaventure","47","MacDonald grounded into double play p to 2b to 1b (2-1 BBK): Palczewski out on the play, interference.",""
"4519840","5","St. Bonaventure","James Madison","St. Bonaventure","48","Magnanti grounded out to 3b (3-2 BBBKF).",""
"4519840","5","St. Bonaventure","James Madison","James Madison","49","Dofflemyer flied out to cf (2-1 BBK).",""
"4519840","5","St. Bonaventure","James Madison","James Madison","50","Sciorra, M. hit by pitch (3-2 BKFBFB).",""
"4519840","5","St. Bonaventure","James Madison","James Madison","51","Sciorra, M. stole second.",""
"4519840","5","St. Bonaventure","James Madison","James Madison","52","Sciorra, M. advanced to third on a wild pitch.",""
"4519840","5","St. Bonaventure","James Madison","James Madison","53","Brown, H. struck out looking (1-2 FKFBK).",""
"4519840","5","St. Bonaventure","James Madison","James Madison","54","Sisk, A. homered to center field, 2 RBI: Sciorra, M. scored.","1-13"
"4519840","5","St. Bonaventure","James Madison","James Madison","55","Hartigan, C. doubled to center field (0-0).",""
"4519840","5","St. Bonaventure","James Madison","James Madison","56","Tondi, Z. flied out to lf (2-2 BBFF).",""
"4519840","5","St. Bonaventure","James Madison","Inning Summary","R: 0 H: 0 E: 0 LOB: 0","R: 2 H: 2 E: 0 LOB: 1","1-13"
"4519840","6","St. Bonaventure","James Madison","St. Bonaventure","57","Campbell, E. to p for Harlow, C..",""
"4519840","6","St. Bonaventure","James Madison","St. Bonaventure","58","Griffin, D. to lf for Brown, H..",""
"4519840","6","St. Bonaventure","James Madison","St. Bonaventure","59","Hayes, K. to c for Tondi, Z..",""
"4519840","6","St. Bonaventure","James Madison","St. Bonaventure","60","Henshaw popped up to 2b (0-0).",""
"4519840","6","St. Bonaventure","James Madison","St. Bonaventure","61","MacCarrick walked (3-2 SBBKBB).",""
"4519840","6","St. Bonaventure","James Madison","St. Bonaventure","62","Vaccaro flied out to ss (1-0 B).",""
"4519840","6","St. Bonaventure","James Madison","St. Bonaventure","63","Eastman reached on a fielder's choice (0-0): MacCarrick out at second ss to 2b.",""
"4519840","6","St. Bonaventure","James Madison","James Madison","64","Semones, F. hit by pitch (1-2 BFFF).",""
"4519840","6","St. Bonaventure","James Madison","James Madison","65","Jones, J. flied out to rf (0-0).",""
"4519840","6","St. Bonaventure","James Madison","James Madison","66","Semones, F. stole second.",""
"4519840","6","St. Bonaventure","James Madison","James Madison","67","Dipasupil, M singled to center field, RBI (2-0 BB): Semones, F. scored.","1-14"
"4519840","6","St. Bonaventure","James Madison","James Madison","68","Dofflemyer reached on a fielder's choice (1-1 KB): Dipasupil, M out at second ss to 2b, out on the play.",""
"4519840","6","St. Bonaventure","James Madison","James Madison","69","Sciorra, M. singled up the middle (1-0 B): Dofflemyer advanced to second.",""
"4519840","6","St. Bonaventure","James Madison","James Madison","70","Griffin, D. flied out to lf (2-2 KBKB).",""
"4519840","6","St. Bonaventure","James Madison","Inning Summary","R: 0 H: 0 E: 0 LOB: 1","R: 1 H: 2 E: 0 LOB: 2","1-14"
"4519840","7","St. Bonaventure","James Madison","St. Bonaventure","71","Johnson, H. to 3b for Semones, F..",""
"4519840","7","St. Bonaventure","James Madison","St. Bonaventure","72","Kelder flied out to lf.",""
"4519840","7","St. Bonaventure","James Madison","St. Bonaventure","73","Fuller singled to pitcher.",""
"4519840","7","St. Bonaventure","James Madison","St. Bonaventure","74","Fuller advanced to second on a wild pitch.",""
"4519840","7","St. Bonaventure","James Madison","St. Bonaventure","75","Palczewski grounded out to 2b (2-1 BBK): Fuller advanced to third.",""
"4519840","7","St. Bonaventure","James Madison","St. Bonaventure","76","MacDonald singled through the left side, RBI (0-1 K): Fuller scored.","2-14"
"4519840","7","St. Bonaventure","James Madison","St. Bonaventure","77","Magnanti walked (3-1 KBBBB): MacDonald advanced to second.",""
"4519840","7","St. Bonaventure","James Madison","St. Bonaventure","78","Henshaw singled to left center, RBI (1-0 B): Magnanti advanced to third: MacDonald scored.","3-14"
"4519840","7","St. Bonaventure","James Madison","St. Bonaventure","79","MacCarrick flied out to cf (3-1 FBBB).",""
"4519840","7","St. Bonaventure","James Madison","James Madison","80","Sisk, A. singled to center field.",""
"4519840","7","St. Bonaventure","James Madison","James Madison","81","Piccolino, A pinch hit for Hartigan, C..",""
"4519840","7","St. Bonaventure","James Madison","James Madison","82","Piccolino, A grounded out to p unassisted: Sisk, A. advanced to second.",""
"4519840","7","St. Bonaventure","James Madison","James Madison","83","Hayes, K. grounded out to 3b (1-2 BKF).",""
"4519840","7","St. Bonaventure","James Madison","James Madison","84","Johnson, H. out at first 1b to p (1-0 B).",""
"4519840","7","St. Bonaventure","James Madison","Inning Summary","R: 2 H: 3 E: 0 LOB: 2","R: 0 H: 1 E: 0 LOB: 1","3-14"
"4519840","8","St. Bonaventure","James Madison","St. Bonaventure","85","Bourne, C. to p for Campbell, E..",""
"4519840","8","St. Bonaventure","James Madison","St. Bonaventure","86","Vaccaro flied out to rf (1-0 B).",""
"4519840","8","St. Bonaventure","James Madison","St. Bonaventure","87","Eastman grounded out to ss (0-1 K).",""
"4519840","8","St. Bonaventure","James Madison","St. Bonaventure","88","Kelder walked (3-2 KSBBBB).",""
"4519840","8","St. Bonaventure","James Madison","St. Bonaventure","89","Fuller grounded out to 2b (2-2 BBKK).",""
"4519840","8","St. Bonaventure","James Madison","James Madison","90","Jones, J. grounded out to 3b (0-1 K).",""
"4519840","8","St. Bonaventure","James Madison","James Madison","91","Coale, R. pinch hit for Dipasupil, M.",""
"4519840","8","St. Bonaventure","James Madison","James Madison","92","Coale, R. struck out looking (3-2 FBBFBFK).",""
"4519840","8","St. Bonaventure","James Madison","James Madison","93","Dofflemyer struck out swinging (0-2 SKS).",""
"4519840","8","St. Bonaventure","James Madison","Inning Summary","R: 0 H: 0 E: 0 LOB: 1","R: 0 H: 0 E: 0 LOB: 0","3-14"
"4519840","9","St. Bonaventure","James Madison","St. Bonaventure","94","McKay, B. to 2b for Dofflemyer.",""
"4519840","9","St. Bonaventure","James Madison","St. Bonaventure","95","McKay, B. to 2b for Coale, R..",""
"4519840","9","St. Bonaventure","James Madison","St. Bonaventure","96","Dofflemyer to 1b for McKay, B..",""
"4519840","9","St. Bonaventure","James Madison","St. Bonaventure","97","Palczewski struck out swinging (0-2 FKS).",""
"4519840","9","St. Bonaventure","James Madison","St. Bonaventure","98","Miknis pinch hit for MacDonald.",""
"4519840","9","St. Bonaventure","James Madison","St. Bonaventure","99","Miknis flied out to cf (3-2 BKBKB).",""
"4519840","9","St. Bonaventure","James Madison","St. Bonaventure","100","Foden pinch hit for Magnanti.",""
"4519840","9","St. Bonaventure","James Madison","St. Bonaventure","101","Foden walked (3-1 KBBBB).",""
"4519840","9","St. Bonaventure","James Madison","St. Bonaventure","102","Vincent pinch hit for Henshaw.",""
"4519840","9","St. Bonaventure","James Madison","St. Bonaventure","103","Vincent struck out looking (0-2 KSK).",""
"4519840","9","St. Bonaventure","James Madison","Inning Summary","R: 0 H: 0 E: 0 LOB: 1","","3-14"
"4521284","1","St. Bonaventure","James Madison","St. Bonaventure","0","Magnanti singled through the right side (1-1 KB).",""
"4521284","1","St. Bonaventure","James Madison","St. Bonaventure","1","Henshaw flied out to cf (0-0).",""
"4521284","1","St. Bonaventure","James Madison","St. Bonaventure","2","Magnanti advanced to second on a passed ball.",""
"4521284","1","St. Bonaventure","James Madison","St. Bonaventure","3","MacCarrick struck out looking (3-2 KFFBBFBK).",""
"4521284","1","St. Bonaventure","James Madison","St. Bonaventure","4","Vaccaro flied out to rf (1-0 B).",""
"4521284","1","St. Bonaventure","James Madison","James Madison","5","Sciorra, M. grounded out to ss (0-1 K).",""
"4521284","1","St. Bonaventure","James Madison","James Madison","6","Brown, H. singled through the left side (0-0).",""
"4521284","1","St. Bonaventure","James Madison","James Madison","7","Sisk, A. singled to third base (3-2 BBBKF): Brown, H. advanced to second.",""
"4521284","1","St. Bonaventure","James Madison","James Madison","8","Tondi, Z. hit by pitch (0-2 KFF): Sisk, A. advanced to second: Brown, H. advanced to third.",""
"4521284","1","St. Bonaventure","James Madison","James Madison","9","Hartigan, C. homered to center field, 4 RBI: Tondi, Z. scored: Sisk, A. scored: Brown, H. scored, unearned.","0-4"
"4521284","1","St. Bonaventure","James Madison","James Madison","10","Semones, F. singled through the left side (0-2 FK).",""
"4521284","1","St. Bonaventure","James Madison","James Madison","11","Semones, F. out at second c to 2b, caught stealing.",""
"4521284","1","St. Bonaventure","James Madison","James Madison","12","Jones, J. popped up to 2b (3-1 BBKB).",""
"4521284","1","St. Bonaventure","James Madison","Inning Summary","R: 0 H: 1 E: 0 LOB: 1","R: 4 H: 4 E: 0 LOB: 0","0-4"
"4521284","2","St. Bonaventure","James Madison","St. Bonaventure","13","Kelder flied out to rf (0-0).",""
"4521284","2","St. Bonaventure","James Madison","St. Bonaventure","14","Vincent grounded out to p (2-1 BFB).",""
"4521284","2","St. Bonaventure","James Madison","St. Bonaventure","15","Miknis grounded out to 2b (1-2 KFB).",""
"4521284","2","St. Bonaventure","James Madison","James Madison","16","Dipasupil, M struck out looking (1-2 BKSK).",""
"4521284","2","St. Bonaventure","James Madison","James Madison","17","Dofflemyer grounded out to p (0-2 KS).",""
"4521284","2","St. Bonaventure","James Madison","James Madison","18","Sciorra, M. grounded out to 2b (0-0).",""
"4521284","2","St. Bonaventure","James Madison","Inning Summary","R: 0 H: 0 E: 0 LOB: 0","R: 0 H: 0 E: 0 LOB: 0","0-4"
"4521284","3","St. Bonaventure","James Madison","St. Bonaventure","19","Schutz struck out looking (2-2 KKBBFK).",""
"4521284","3","St. Bonaventure","James Madison","St. Bonaventure","20","Stauffer grounded out to p (2-2 KBSFB).",""
"4521284","3","St. Bonaventure","James Madison","St. Bonaventure","21","Magnanti reached on a fielding error by ss (1-2 BKF).",""
"4521284","3","St. Bonaventure","James Madison","St. Bonaventure","22","Henshaw popped up to 2b (2-1 SBB).",""
"4521284","3","St. Bonaventure","James Madison","James Madison","23","Brown, H. grounded out to 2b (1-0 B).",""
"4521284","3","St. Bonaventure","James Madison","James Madison","24","Sisk, A. tripled to right field (0-0).",""
"4521284","3","St. Bonaventure","James Madison","James Madison","25","Tondi, Z. grounded out to 2b (1-1 BK).",""
"4521284","3","St. Bonaventure","James Madison","James Madison","26","Hartigan, C. struck out swinging (0-2 FFS).",""
"4521284","3","St. Bonaventure","James Madison","Inning Summary","R: 0 H: 0 E: 1 LOB: 1","R: 0 H: 1 E: 0 LOB: 1","0-4"
"4521284","4","St. Bonaventure","James Madison","St. Bonaventure","27","MacCarrick flied out to lf (0-2 KF).",""
"4521284","4","St. Bonaventure","James Madison","St. Bonaventure","28","Vaccaro tripled to left field (2-0 BB).",""
"4521284","4","St. Bonaventure","James Madison","St. Bonaventure","29","Kelder singled to right field, RBI (2-2 SSBB): Vaccaro scored.","1-4"
"4521284","4","St. Bonaventure","James Madison","St. Bonaventure","30","Vincent flied out to cf (1-2 BKSF).",""
"4521284","4","St. Bonaventure","James Madison","St. Bonaventure","31","Miknis fouled out to rf (0-0).",""
"4521284","4","St. Bonaventure","James Madison","James Madison","32","Semones, F. tripled to left center (3-2 FFBBBFF).",""
"4521284","4","St. Bonaventure","James Madison","James Madison","33","Jones, J. singled to left field, RBI (1-0 B): Semones, F. scored.","1-5"
"4521284","4","St. Bonaventure","James Madison","James Madison","34","Dipasupil, M grounded out to p, SAC, bunt (2-0 BB): Jones, J. advanced to second.",""
"4521284","4","St. Bonaventure","James Madison","James Madison","35","Jones, J. advanced to third on a wild pitch.",""
"4521284","4","St. Bonaventure","James Madison","James Madison","36","Dofflemyer struck out swinging (1-2 KSFBS).",""
"4521284","4","St. Bonaventure","James Madison","James Madison","37","Sciorra, M. struck out swinging (2-2 BBKFS).",""
"4521284","4","St. Bonaventure","James Madison","Inning Summary","R: 1 H: 2 E: 0 LOB: 1","R: 1 H: 2 E: 0 LOB: 1","1-5"
"4521284","5","St. Bonaventure","James Madison","St. Bonaventure","38","Schutz walked (3-2 BKBBSFB).",""
"4521284","5","St. Bonaventure","James Madison","St. Bonaventure","39","Stauffer doubled to left field, RBI (1-1 FB): Schutz scored.","2-5"
"4521284","5","St. Bonaventure","James Madison","St. Bonaventure","40","Magnanti reached on a throwing error by 3b (1-1 KB).",""
"4521284","5","St. Bonaventure","James Madison","St. Bonaventure","41","Henshaw homered to left field, 3 RBI (1-1 FB): Magnanti scored, unearned: Stauffer scored.","5-5"
"4521284","5","St. Bonaventure","James Madison","St. Bonaventure","42","MacCarrick struck out swinging (1-2 KBKS).",""
"4521284","5","St. Bonaventure","James Madison","St. Bonaventure","43","Vaccaro doubled to right field (0-0).",""
"4521284","5","St. Bonaventure","James Madison","St. Bonaventure","44","Kelder lined out to ss (0-2 KF).",""
"4521284","5","St. Bonaventure","James Madison","St. Bonaventure","45","Vincent grounded out to 1b unassisted.",""
"4521284","5","St. Bonaventure","James Madison","James Madison","46","Brown, H. walked (3-1 BBKBB).",""
"4521284","5","St. Bonaventure","James Madison","James Madison","47","Sisk, A. flied out to rf (1-0 B).",""
"4521284","5","St. Bonaventure","James Madison","James Madison","48","Tondi, Z. struck out swinging (0-2 KKS).",""
"4521284","5","St. Bonaventure","James Madison","James Madison","49","Brown, H. stole second.",""
"4521284","5","St. Bonaventure","James Madison","James Madison","50","Brown, H. advanced to third on a wild pitch.",""
"4521284","5","St. Bonaventure","James Madison","James Madison","51","Hartigan, C. walked (3-1 BBFBB).",""
"4521284","5","St. Bonaventure","James Madison","James Madison","52","Semones, F. reached on a fielding error by 3b, RBI (0-0): Hartigan, C. advanced to second: Brown, H. scored, unearned.","5-6"
"4521284","5","St. Bonaventure","James Madison","James Madison","53","Jones, J. grounded out to 3b unassisted (0-1 F).",""
"4521284","5","St. Bonaventure","James Madison","Inning Summary","R: 4 H: 3 E: 1 LOB: 1","R: 1 H: 0 E: 1 LOB: 2","5-6"
"4521284","6","St. Bonaventure","James Madison","St. Bonaventure","54","Robertson, N to p for Goggin, D..",""
"4521284","6","St. Bonaventure","James Madison","St. Bonaventure","55","Miknis grounded out to ss (2-2 BFBF).",""
"4521284","6","St. Bonaventure","James Madison","St. Bonaventure","56","Schutz flied out to rf (1-1 BK).",""
"4521284","6","St. Bonaventure","James Madison","St. Bonaventure","57","Stauffer struck out swinging (3-2 KKBFBBS).",""
"4521284","6","St. Bonaventure","James Madison","James Madison","58","Dipasupil, M struck out swinging (0-2 FSS).",""
"4521284","6","St. Bonaventure","James Madison","James Madison","59","Dofflemyer singled to center field (3-2 BBKFB).",""
"4521284","6","St. Bonaventure","James Madison","James Madison","60","Dofflemyer out at second c to 2b, caught stealing.",""
"4521284","6","St. Bonaventure","James Madison","James Madison","61","Sciorra, M. flied out to rf (1-1 BS).",""
"4521284","6","St. Bonaventure","James Madison","Inning Summary","R: 0 H: 0 E: 0 LOB: 0","R: 0 H: 1 E: 0 LOB: 0","5-6"
"4521284","7","St. Bonaventure","James Madison","St. Bonaventure","62","Magnanti grounded out to ss (1-0 B).",""
"4521284","7","St. Bonaventure","James Madison","St. Bonaventure","63","Henshaw struck out looking (1-2 BKFK).",""
"4521284","7","St. Bonaventure","James Madison","St. Bonaventure","64","MacCarrick popped up to 2b (0-2 SS).",""
"4521284","7","St. Bonaventure","James Madison","James Madison","65","Brown, H. flied out to cf (2-1 KBB).",""
"4521284","7","St. Bonaventure","James Madison","James Madison","66","Sisk, A. grounded out to 3b (1-0 B).",""
"4521284","7","St. Bonaventure","James Madison","James Madison","67","Tondi, Z. flied out to cf (1-1 FB).",""
"4521284","7","St. Bonaventure","James Madison","Inning Summary","R: 0 H: 0 E: 0 LOB: 0","R: 0 H: 0 E: 0 LOB: 0","5-6"
"4521284","8","St. Bonaventure","James Madison","St. Bonaventure","68","Griffin, D. to lf for Brown, H..",""
"4521284","8","St. Bonaventure","James Madison","St. Bonaventure","69","Vaccaro flied out to rf (1-1 BK).",""
"4521284","8","St. Bonaventure","James Madison","St. Bonaventure","70","Kelder grounded out to 3b (2-2 KBFB).",""
"4521284","8","St. Bonaventure","James Madison","St. Bonaventure","71","Vincent flied out to lf (0-2 KF).",""
"4521284","8","St. Bonaventure","James Madison","James Madison","72","O'Brien to p for Nelson.",""
"4521284","8","St. Bonaventure","James Madison","James Madison","73","Hartigan, C. doubled, ground-rule (1-0 B).",""
"4521284","8","St. Bonaventure","James Madison","James Madison","74","Semones, F. struck out swinging (2-2 FBFBS).",""
"4521284","8","St. Bonaventure","James Madison","James Madison","75","Jones, J. reached on a throwing error by 3b (1-2 KKFB).",""
"4521284","8","St. Bonaventure","James Madison","James Madison","76","Moffat to p for O'Brien.",""
"4521284","8","St. Bonaventure","James Madison","James Madison","77","Dipasupil, M singled to right field, RBI (1-2 BFF): Jones, J. advanced to third: Hartigan, C. scored.","5-7"
"4521284","8","St. Bonaventure","James Madison","James Madison","78","Dofflemyer singled to pitcher, RBI (0-0): Dipasupil, M advanced to second: Jones, J. scored, unearned.","5-8"
"4521284","8","St. Bonaventure","James Madison","James Madison","79","Sciorra, M. singled through the left side, RBI (1-0 B): Dofflemyer advanced to second: Dipasupil, M scored.","5-9"
"4521284","8","St. Bonaventure","James Madison","James Madison","80","Griffin, D. infield fly to 2b (3-1 KBBB).",""
"4521284","8","St. Bonaventure","James Madison","James Madison","81","Sisk, A. flied out to lf (0-0).",""
"4521284","8","St. Bonaventure","James Madison","Inning Summary","R: 0 H: 0 E: 0 LOB: 0","R: 3 H: 4 E: 1 LOB: 2","5-9"
"4521284","9","St. Bonaventure","James Madison","St. Bonaventure","82","Colon, M. to p for Robertson, N.",""
"4521284","9","St. Bonaventure","James Madison","St. Bonaventure","83","O'Connor pinch hit for Miknis.",""
"4521284","9","St. Bonaventure","James Madison","St. Bonaventure","84","O'Connor struck out swinging (1-2 KBKS).",""
"4521284","9","St. Bonaventure","James Madison","St. Bonaventure","85","Foden pinch hit for Schutz.",""
"4521284","9","St. Bonaventure","James Madison","St. Bonaventure","86","Foden flied out to lf.",""
"4521284","9","St. Bonaventure","James Madison","St. Bonaventure","87","Fuller pinch hit for Stauffer.",""
"4521284","9","St. Bonaventure","James Madison","St. Bonaventure","88","Fuller walked (3-0 BBBB).",""
"4521284","9","St. Bonaventure","James Madison","St. Bonaventure","89","Magnanti hit by pitch (0-0): Fuller advanced to second.",""
"4521284","9","St. Bonaventure","James Madison","St. Bonaventure","90","Henshaw grounded out to 3b (1-1 BK).",""
"4521284","9","St. Bonaventure","James Madison","Inning Summary","R: 0 H: 0 E: 0 LOB: 2","","5-9"
"4523832","1","St. Bonaventure","James Madison","St. Bonaventure","0","Magnanti singled to right center (2-2 BBKFFF).",""
"4523832","1","St. Bonaventure","James Madison","St. Bonaventure","1","Henshaw grounded out to p, SAC (1-1 BK): Magnanti advanced to second.",""
"4523832","1","St. Bonaventure","James Madison","St. Bonaventure","2","MacCarrick singled to left field, advanced to second on the throw, RBI (1-2 SFBFFFF): Magnanti scored.","1-0"
"4523832","1","St. Bonaventure","James Madison","St. Bonaventure","3","Vaccaro struck out swinging (1-2 KKBS).",""
"4523832","1","St. Bonaventure","James Madison","St. Bonaventure","4","Kelder popped up to ss (0-1 K).",""
"4523832","1","St. Bonaventure","James Madison","James Madison","5","Sciorra, M. grounded out to ss (1-2 KSFB).",""
"4523832","1","St. Bonaventure","James Madison","James Madison","6","Brown, H. struck out swinging, out at first c to 1b (2-2 BBSKS).",""
"4523832","1","St. Bonaventure","James Madison","James Madison","7","Sisk, A. walked (3-1 BBKBB).",""
"4523832","1","St. Bonaventure","James Madison","James Madison","8","Hartigan, C. struck out swinging (1-2 BKSS).",""
"4523832","1","St. Bonaventure","James Madison","Inning Summary","R: 1 H: 2 E: 0 LOB: 1","R: 0 H: 0 E: 0 LOB: 1","1-0"
"4523832","2","St. Bonaventure","James Madison","St. Bonaventure","9","Foden flied out to lf (3-1 BBBK).",""
"4523832","2","St. Bonaventure","James Madison","St. Bonaventure","10","Fuller flied out to lf (1-0 B).",""
"4523832","2","St. Bonaventure","James Madison","St. Bonaventure","11","Ferlenda struck out looking (2-2 SKBFBK).",""
"4523832","2","St. Bonaventure","James Madison","James Madison","12","Semones, F. struck out swinging (1-2 FBSS).",""
"4523832","2","St. Bonaventure","James Madison","James Madison","13","McKay, B. struck out looking (0-2 SSK).",""
"4523832","2","St. Bonaventure","James Madison","James Madison","14","Dofflemyer singled to third base, bunt, advanced to second on a throwing error by 3b (1-0 B).",""
"4523832","2","St. Bonaventure","James Madison","James Madison","15","Dipasupil, M walked (3-0 BBBB).",""
