"Game ID","Team","Player ID","Player","Lineup Position","Games","G","R","AB","H","2B","3B","TB","HR","RBI","BB","HBP","SF","SH","K","DP","CS","Picked","SB","RBI2out","P","C","1B","2B","3B","SS","LF","CF","RF","DH","PH","PR"
"0","Tennessee","1867952","Charleston, Jay","9:2","2","0.0","2.0","6.0","3.0","0.0","0.0","3.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0","0","0","1","0","0","2","0","0","0","0","0"
"0","Tennessee","1867953","Chinea, Brandon","16:1, 13:1","2","0.0","1.0","6.0","1.0","1.0","0.0","2.0","0.0","1.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","2","1","0","0","0","0","0","0","0"
"0","Tennessee","1867954","Darling, Connor","15:1","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","0","0","0","0","0","0","0","0","0","0","0"
"0","Tennessee","1867955","Derkay, Pete","1:1, 2:1","2","0.0","0.0","7.0","3.0","1.0","0.0","4.0","0.0","3.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","2","0","0","0","0","0","0","0","0","0"
"0","Tennessee","1977457","Benoit, Donovan","17:1","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","0","0","0","0","0","0","0","0","0","0","0"
"0","Tennessee","1867951","Ammons, Justin","3:2","2","0.0","1.0","8.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","2","0","0","0"
"0","Tennessee","1757609","Harper-Cook, Alex","19:1","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","0","0","0","0","0","0","0","0","0","0","0"
"0","Tennessee","1977514","Trammell, Brandon","8:1, 14:1","2","0.0","1.0","4.0","1.0","0.0","0.0","4.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","1","0","0","1","1","0"
"0","Tennessee","1977512","Stapp, Wyatt","10:1, 12:1","2","0.0","1.0","4.0","1.0","1.0","0.0","2.0","0.0","0.0","2.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","2","0","0","0","0","0","0","0"
"0","Tennessee","1977510","Russell, Evan","8:1, 11:1","2","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0","0","0","1","0","0","0","0","0","0","2","0"
"0","Tennessee","1977509","Plummer, Joshua","16:1","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","0","0","0","0","0","0","0","0","0","0","0"
"0","Tennessee","1649063","Leftridge, Brodie","10:1, 14:1","2","0.0","1.0","4.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","2","0","0","1","0"
"0","NC State","1997134","Swiney, Nick","19:1","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","0","0","0","0","0","0","0","0","0","0","0"
"0","NC State","1997131","Bailey, Patrick","4:1, 8:1","2","0.0","2.0","4.0","3.0","1.0","0.0","7.0","1.0","2.0","2.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","1","0","0","0","0","0","0","0","1","0","0"
"0","NC State","1772035","Conley, Jack","12:1","1","0.0","2.0","5.0","3.0","0.0","0.0","6.0","1.0","3.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","NC State","1772038","Kinneman, Brett","5:1, 10:1","2","0.0","2.0","4.0","2.0","1.0","0.0","6.0","1.0","3.0","4.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","2","0","0","0","0","0"
"0","NC State","1772036","Cooper, Dillon","13:1","1","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","1","0","0","0","0","0","0","1"
