Game ID,Team,Player ID,Player,Lineup Position,G,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,RBI2out
4518383,James Madison,1870454,"Brown, Harry",LF,0,1,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
4518383,James Madison,1643276,"Sisk, Adam",RF,0,4,5,4,1,1,7,0,5,1,0,0,0,0,0,0,0,0,0
4518383,James Madison,1870450,"Hayes, Kyle",PHC,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4518383,James Madison,1772230,"Tondi, Zach",C,0,1,5,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
4518383,James Madison,1870455,"Semones, Fox",3B,0,1,6,2,1,0,3,0,3,0,0,0,0,2,0,0,0,0,0
4518383,James Madison,1643272,"McKay, Bradley",PH,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4518383,James Madison,1997554,"Hartigan, Conor",DH,0,3,5,3,1,0,4,0,1,0,0,0,0,1,0,0,0,0,0
4518383,James Madison,1997556,"Jones, Josh",SS,0,3,5,3,1,0,4,0,2,1,0,0,0,0,0,0,0,1,0
4518383,James Madison,1870415,"Dipasupil, Matt",2B,0,1,4,3,0,0,3,0,2,1,0,0,1,0,0,0,0,1,0
4518383,James Madison,1772214,"Dofflemyer, Tanner",1B,0,2,3,1,0,0,1,0,2,1,0,1,1,2,0,0,0,0,0
4518383,James Madison,1772229,"Marsili, Matt",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4518383,James Madison,1870460,"Kelly, Kevin",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4518383,James Madison,,Totals,0,0,21,44,21,4,1,27,0,21,8,1,1,2,7,1,0,0,3,0
4518383,Tennessee,1867960,"Lipcius, Luc",1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4518383,Tennessee,1867955,"Derkay, Pete",1B,0,0,3,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0
4518383,Tennessee,1867951,"Ammons, Justin",RF,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4518383,Tennessee,1867963,"Sosnowski, Alex",PHSS,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4518383,Tennessee,1867959,"Lipcius, Andre",SS,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4518383,Tennessee,1757619,"Mascia, Nico",C,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4518383,Tennessee,1649077,"Santiago, Benito",C,0,0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4518383,Tennessee,1977510,"Russell, Evan",PH2B,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4518383,Tennessee,1867952,"Charleston, Jay",LF2B,0,1,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
4518383,Tennessee,1649063,"Leftridge, Brodie",PHCF,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4518383,Tennessee,1867956,"Gobbell, Cal",PH,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4518383,Tennessee,1977512,"Stapp, Wyatt",3B,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4518383,Tennessee,1977491,"Daniels, Zach",CFLF,0,1,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4518383,Tennessee,1977514,"Trammell, Brandon",DH,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
4518383,Tennessee,1867957,"Heflin, Will",PH,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4518383,Tennessee,1867953,"Chinea, Brandon",2B3B,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4518383,Tennessee,1977457,"Benoit, Donovan",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4518383,Tennessee,1649080,"Jackson, Richard",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4518383,Tennessee,1757609,"Harper-Cook, Alex",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4518383,Tennessee,1977496,"Springer, Sam",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4518383,Tennessee,1867961,"Schultz, Andrew",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4518383,Tennessee,,Totals,0,0,2,32,5,0,0,5,0,2,4,0,0,0,10,0,0,0,0,0
4519840,St. Bonaventure,1980959,"Foden, Jake",PH,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4519840,St. Bonaventure,1980954,"Magnanti, Mike",2B,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4519840,St. Bonaventure,1888508,"Vincent, Casey",PH,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4519840,St. Bonaventure,1980969,"Henshaw, Brandon",SS,0,0,3,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
4519840,St. Bonaventure,1888503,"MacCarrick, Ryan",LF,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4519840,St. Bonaventure,1769581,"Vaccaro, David",CF,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4519840,St. Bonaventure,1666040,"Eastman, Matt",1B,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4519840,St. Bonaventure,1980960,"Kelder, Tyler",DH,0,0,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
4519840,St. Bonaventure,1769588,"Fuller, Sam",RF,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4519840,St. Bonaventure,1980971,"Palczewski, Jeff",3B,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4519840,St. Bonaventure,1888515,"Miknis, Jake",PH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4519840,St. Bonaventure,1769586,"MacDonald, Ben",C,0,1,2,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
4519840,St. Bonaventure,1888513,"Pulli, Brian",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4519840,St. Bonaventure,1666032,"Grant, Nate",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4519840,St. Bonaventure,,Totals,0,0,3,31,5,0,0,5,0,3,7,0,0,0,4,2,0,0,1,0
4519840,James Madison,1643277,"Sciorra, Michael",CF,0,2,4,2,0,0,5,1,3,0,1,0,0,0,0,0,0,1,0
4519840,James Madison,1870413,"Griffin, Davonn",LF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4519840,James Madison,1870454,"Brown, Harry",LF,0,2,2,1,1,0,2,0,0,2,0,0,0,1,0,0,0,0,0
4519840,James Madison,1643276,"Sisk, Adam",RF,0,1,5,2,0,0,5,1,2,0,0,0,0,1,0,0,0,0,0
4519840,James Madison,1997573,"Piccolino II, Anthony",PH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4519840,James Madison,1997554,"Hartigan, Conor",DH,0,1,3,2,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0
4519840,James Madison,1870450,"Hayes, Kyle",C,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4519840,James Madison,1772230,"Tondi, Zach",C,0,2,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4519840,James Madison,1997570,"Johnson, Hunter",3B,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4519840,James Madison,1870455,"Semones, Fox",3B,0,2,3,1,0,0,4,1,4,0,1,0,0,0,0,0,0,1,0
4519840,James Madison,1997556,"Jones, Josh",SS,0,2,5,2,0,1,4,0,1,0,0,0,0,1,0,0,0,1,0
4519840,James Madison,1870451,"Coale, Ryan",PH,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4519840,James Madison,1870415,"Dipasupil, Matt",2B,0,1,3,2,0,0,2,0,2,1,0,0,0,0,0,1,0,0,0
4519840,James Madison,1643272,"McKay, Bradley",2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4519840,James Madison,1772214,"Dofflemyer, Tanner",1B,0,1,4,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
4519840,James Madison,1997568,"Campbell, Evan",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4519840,James Madison,1772212,"Bourne, Christian",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4519840,James Madison,1643273,"Harlow, Colton",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4519840,James Madison,,Totals,0,0,14,37,13,2,1,26,3,14,5,3,0,0,5,0,1,0,3,0
4521284,St. Bonaventure,1980954,"Magnanti, Mike",2B,0,1,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4521284,St. Bonaventure,1980969,"Henshaw, Brandon",SS,0,1,5,1,0,0,4,1,3,0,0,0,0,1,0,0,0,0,0
4521284,St. Bonaventure,1888503,"MacCarrick, Ryan",RF,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
4521284,St. Bonaventure,1769581,"Vaccaro, David",CF,0,1,4,2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0
4521284,St. Bonaventure,1980960,"Kelder, Tyler",DH,0,0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4521284,St. Bonaventure,1888508,"Vincent, Casey",1B,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4521284,St. Bonaventure,1666029,"O'Connor, Ryan",PH,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4521284,St. Bonaventure,1888515,"Miknis, Jake",3B,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4521284,St. Bonaventure,1980959,"Foden, Jake",PH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4521284,St. Bonaventure,1666036,"Schutz, Alex",LF,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4521284,St. Bonaventure,1769588,"Fuller, Sam",PH,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4521284,St. Bonaventure,1980997,"Stauffer, Daniel",C,0,1,3,1,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0
4521284,St. Bonaventure,1888507,"O'Brien, Murphy",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4521284,St. Bonaventure,1888509,"Moffat, Donovan",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4521284,St. Bonaventure,1980994,"Nelson, Braydon",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4521284,St. Bonaventure,,Totals,0,0,5,35,6,2,1,13,1,5,2,1,0,0,6,0,0,0,0,0
4521284,James Madison,1643277,"Sciorra, Michael",CF,0,0,5,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4521284,James Madison,1870413,"Griffin, Davonn",LF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4521284,James Madison,1870454,"Brown, Harry",LF,0,2,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
4521284,James Madison,1643276,"Sisk, Adam",RF,0,1,5,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
4521284,James Madison,1772230,"Tondi, Zach",C,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4521284,James Madison,1997554,"Hartigan, Conor",DH,0,2,3,2,1,0,6,1,4,1,0,0,0,1,0,0,0,0,0
4521284,James Madison,1870455,"Semones, Fox",3B,0,1,4,2,0,1,4,0,1,0,0,0,0,1,0,1,0,0,0
4521284,James Madison,1997556,"Jones, Josh",SS,0,1,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4521284,James Madison,1870415,"Dipasupil, Matt",2B,0,1,3,1,0,0,1,0,1,0,0,0,1,2,0,0,0,0,0
4521284,James Madison,1772214,"Dofflemyer, Tanner",1B,0,0,4,2,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0
4521284,James Madison,1870459,"Robertson, Nick",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4521284,James Madison,1870465,"Colon, Matt",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4521284,James Madison,1997553,"Goggin, Dan",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4521284,James Madison,,Totals,0,0,9,35,12,1,2,20,1,9,2,1,0,1,7,0,2,0,1,0
4523832,St. Bonaventure,1980954,"Magnanti, Mike",2B,0,1,3,2,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0
4523832,St. Bonaventure,1980969,"Henshaw, Brandon",SS,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4523832,St. Bonaventure,1888503,"MacCarrick, Ryan",RF,0,0,4,4,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0
4523832,St. Bonaventure,1769581,"Vaccaro, David",CF,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
4523832,St. Bonaventure,1666040,"Eastman, Matt",1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4523832,St. Bonaventure,1980960,"Kelder, Tyler",1B,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4523832,St. Bonaventure,1888515,"Miknis, Jake",PH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4523832,St. Bonaventure,1980959,"Foden, Jake",DH,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4523832,St. Bonaventure,1666036,"Schutz, Alex",LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4523832,St. Bonaventure,1769588,"Fuller, Sam",LF,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4523832,St. Bonaventure,1980971,"Palczewski, Jeff",PH3B,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4523832,St. Bonaventure,1769582,"Ferlenda, Alexander",3B,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
4523832,St. Bonaventure,1769586,"MacDonald, Ben",C,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4523832,St. Bonaventure,1888501,"Wild, Roman",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4523832,St. Bonaventure,1888509,"Moffat, Donovan",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4523832,St. Bonaventure,1666033,"Contento, Ben",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4523832,St. Bonaventure,,Totals,0,0,1,33,7,0,0,7,0,1,1,0,0,1,5,0,0,0,1,0
4523832,James Madison,1643277,"Sciorra, Michael",CF,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
4523832,James Madison,1870413,"Griffin, Davonn",LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4523832,James Madison,1870454,"Brown, Harry",LF,0,0,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0
4523832,James Madison,1643276,"Sisk, Adam",RF,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4523832,James Madison,1997554,"Hartigan, Conor",DH,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4523832,James Madison,1870455,"Semones, Fox",3BSS,0,0,4,1,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0
4523832,James Madison,1870451,"Coale, Ryan",PH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4523832,James Madison,1997570,"Johnson, Hunter",3B,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4523832,James Madison,1643272,"McKay, Bradley",SS,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
4523832,James Madison,1772214,"Dofflemyer, Tanner",1B,0,0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4523832,James Madison,1870415,"Dipasupil, Matt",2B,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4523832,James Madison,1772230,"Tondi, Zach",PHC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4523832,James Madison,1870450,"Hayes, Kyle",C,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
4523832,James Madison,1997574,"Richards, Garrett",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4523832,James Madison,1997560,"Stewart, Nick",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4523832,James Madison,,Totals,0,0,0,29,2,1,0,3,0,0,3,1,0,0,14,0,0,0,2,0
4526134,James Madison,1643277,"Sciorra, Michael",CF,0,0,5,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
4526134,James Madison,1870413,"Griffin, Davonn",LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4526134,James Madison,1870454,"Brown, Harry",LF,0,1,4,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4526134,James Madison,1643276,"Sisk, Adam",RF,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4526134,James Madison,1870450,"Hayes, Kyle",C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4526134,James Madison,1772230,"Tondi, Zach",C,0,0,3,1,1,0,2,0,2,0,0,1,0,2,0,0,0,0,0
4526134,James Madison,1997554,"Hartigan, Conor",DH,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
4526134,James Madison,1870455,"Semones, Fox",3B,0,0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
4526134,James Madison,1997556,"Jones, Josh",SS,0,0,3,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
4526134,James Madison,1870415,"Dipasupil, Matt",2B,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4526134,James Madison,1643272,"McKay, Bradley",1B,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4526134,James Madison,1772214,"Dofflemyer, Tanner",1B,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
4526134,James Madison,1870465,"Colon, Matt",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4526134,James Madison,1643274,"McCoy, Tucker",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4526134,James Madison,1772229,"Marsili, Matt",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4526134,James Madison,1643273,"Harlow, Colton",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4526134,James Madison,1870460,"Kelly, Kevin",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4526134,James Madison,,Totals,0,0,2,32,8,3,0,11,0,2,1,1,1,2,11,0,0,0,0,0
4526134,Virginia,1983428,"Morris, Tanner",SS,0,0,4,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
4526134,Virginia,1656677,"Novak, Justin",3B,0,0,3,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
4526134,Virginia,1771972,"Weber, Andy",2B,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4526134,Virginia,1867172,"Knight, Caleb",DH,0,1,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
4526134,Virginia,1771988,"Eikhoff, Nate",1B,0,0,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4526134,Virginia,1656674,"Cody, Charlie",LF,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
4526134,Virginia,1983429,"Tappen, Alex",RF,0,1,2,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
4526134,Virginia,1771993,"Comer, Cameron",C,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4526134,Virginia,1983425,"Papantonis, Andrew",PH,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4526134,Virginia,1867164,"Richardson, Cayman",CF,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4526134,Virginia,1983419,"Whitten, Kyle",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4526134,Virginia,1983430,"Abbott, Andrew",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4526134,Virginia,1983420,"Meyer, Mack",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4526134,Virginia,1656673,"Sousa, Bennett",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4526134,Virginia,1867163,"Nicholson, Bobby",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4526134,Virginia,,Totals,0,0,3,27,7,0,0,7,0,3,3,2,2,3,3,0,1,0,2,0
4528247,UMass Lowell,1993508,"Martin, Vinnie",RF,0,1,2,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
4528247,UMass Lowell,1768423,"Passatempo, Steve",1B,0,1,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4528247,UMass Lowell,1768422,"Olive, Russ",DH,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
4528247,UMass Lowell,1887031,"Maiola, Colby",CF,0,1,4,1,0,1,3,0,2,0,0,0,0,2,1,0,0,0,0
4528247,UMass Lowell,1887034,"Climo, Cam",LF,0,0,3,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
4528247,UMass Lowell,1993507,"Castellanos, Joey",SS,0,0,4,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
4528247,UMass Lowell,1768433,"Tumosa, Mark",3B,0,1,4,2,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0
4528247,UMass Lowell,1993491,"Maurice, Kyle",PH,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4528247,UMass Lowell,1993492,"Mejia, Jeff",PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4528247,UMass Lowell,1659304,"Barry, Nick",C,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
4528247,UMass Lowell,1659315,"Prada, Ben",2B,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
4528247,UMass Lowell,1887039,"Tomczyk, Luke",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4528247,UMass Lowell,1993510,"Riley, Jack",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4528247,UMass Lowell,,Totals,0,0,4,26,5,1,1,8,0,4,7,0,2,1,11,3,0,0,0,0
4528247,James Madison,1643276,"Sisk, Adam",RF,0,2,2,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0
4528247,James Madison,1870413,"Griffin, Davonn",LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4528247,James Madison,1870454,"Brown, Harry",LF,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
4528247,James Madison,1870455,"Semones, Fox",3B,0,0,3,2,0,0,2,0,3,0,0,0,1,1,0,0,0,0,0
4528247,James Madison,1772230,"Tondi, Zach",C,0,1,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4528247,James Madison,1643277,"Sciorra, Michael",CF,0,1,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4528247,James Madison,1997554,"Hartigan, Conor",DH,0,0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4528247,James Madison,1997572,"Morgan, Michael",1B,0,0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4528247,James Madison,1870415,"Dipasupil, Matt",2B,0,1,4,2,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0
4528247,James Madison,1772214,"Dofflemyer, Tanner",PHSS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4528247,James Madison,1643272,"McKay, Bradley",SS,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4528247,James Madison,1643274,"McCoy, Tucker",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4528247,James Madison,1997559,"Showalter, Justin",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4528247,James Madison,1997567,"Ayer, Brett",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4528247,James Madison,1643273,"Harlow, Colton",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4528247,James Madison,,Totals,0,0,5,28,7,0,0,7,0,5,5,0,0,2,7,2,0,0,0,0
4530130,UMass Lowell,1993508,"Martin, Vinnie",RF,0,1,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4530130,UMass Lowell,1768423,"Passatempo, Steve",C,0,1,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4530130,UMass Lowell,1768422,"Olive, Russ",1B,0,2,5,4,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0
4530130,UMass Lowell,1887031,"Maiola, Colby",CF,0,1,5,4,0,0,4,0,2,0,0,0,0,1,0,1,0,0,0
4530130,UMass Lowell,1887034,"Climo, Cam",LF,0,0,5,1,1,0,2,0,2,0,0,0,0,3,0,0,0,0,0
4530130,UMass Lowell,1993507,"Castellanos, Joey",SS,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0
4530130,UMass Lowell,1887038,"Polichetti, John",3B,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4530130,UMass Lowell,1768435,"Young, Michael",DH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4530130,UMass Lowell,1887040,"Leathersich, Ted",DH,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4530130,UMass Lowell,1659315,"Prada, Ben",2B,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4530130,UMass Lowell,1993489,"Funaro, Henry",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4530130,UMass Lowell,1768430,"Rand, Nick",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4530130,UMass Lowell,1659316,"Ryan, Andrew",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4530130,UMass Lowell,,Totals,0,0,5,38,11,2,0,13,0,5,3,0,0,0,9,0,2,0,0,0
4530130,James Madison,1643276,"Sisk, Adam",RF,0,1,3,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0
4530130,James Madison,1870413,"Griffin, Davonn",LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4530130,James Madison,1870454,"Brown, Harry",LF,0,1,5,1,1,0,2,0,1,0,0,0,0,2,0,0,0,0,0
