Game ID,Team,Player ID,Player,Lineup Position,G,PO,TC,A,E,CI,PB,SBA,CSB,IDP,TP
4526134,James Madison,1643272,"McKay, Bradley",1B,1,4,4,0,0,0,0,0,0,0,0
4526134,James Madison,1772214,"Dofflemyer, Tanner",1B,1,7,8,1,0,0,0,0,0,0,0
4526134,James Madison,1870465,"Colon, Matt",P,1,0,0,0,0,0,0,0,0,0,0
4526134,James Madison,1643274,"McCoy, Tucker",P,1,0,1,1,0,0,0,0,0,0,0
4526134,James Madison,1772229,"Marsili, Matt",P,1,0,0,0,0,0,0,0,0,0,0
4526134,James Madison,1643273,"Harlow, Colton",P,1,0,0,0,0,0,0,0,0,0,0
4526134,James Madison,1870460,"Kelly, Kevin",P,1,1,4,3,0,0,0,2,1,0,0
4526134,James Madison,,Totals,0,1,25,40,14,1,0,0,2,1,0,0
4526134,Virginia,1983428,"Morris, Tanner",SS,1,2,5,3,0,0,0,0,0,0,0
4526134,Virginia,1656677,"Novak, Justin",3B,1,1,2,1,0,0,0,0,0,0,0
4526134,Virginia,1771972,"Weber, Andy",2B,1,1,1,0,0,0,0,0,0,0,0
4526134,Virginia,1867172,"Knight, Caleb",DH,1,0,0,0,0,0,0,0,0,0,0
4526134,Virginia,1771988,"Eikhoff, Nate",1B,1,8,8,0,0,0,0,0,0,0,0
4526134,Virginia,1656674,"Cody, Charlie",LF,1,1,1,0,0,0,0,0,0,0,0
4526134,Virginia,1983429,"Tappen, Alex",RF,1,2,2,0,0,0,0,0,0,0,0
4526134,Virginia,1771993,"Comer, Cameron",C,1,11,11,0,0,0,0,0,0,0,0
4526134,Virginia,1983425,"Papantonis, Andrew",PH,1,0,0,0,0,0,0,0,0,0,0
4526134,Virginia,1867164,"Richardson, Cayman",CF,1,1,1,0,0,0,0,0,0,0,0
4526134,Virginia,1983419,"Whitten, Kyle",P,1,0,0,0,0,0,0,0,0,0,0
4526134,Virginia,1983430,"Abbott, Andrew",P,1,0,0,0,0,0,0,0,0,0,0
4526134,Virginia,1983420,"Meyer, Mack",P,1,0,0,0,0,0,0,0,0,0,0
4526134,Virginia,1656673,"Sousa, Bennett",P,1,0,0,0,0,0,0,0,0,0,0
4526134,Virginia,1867163,"Nicholson, Bobby",P,1,0,2,1,1,0,0,0,0,0,0
4526134,Virginia,,Totals,0,1,27,33,5,1,0,0,0,0,0,0
4528247,UMass Lowell,1993508,"Martin, Vinnie",RF,1,2,2,0,0,0,0,0,0,0,0
4528247,UMass Lowell,1768423,"Passatempo, Steve",1B,1,7,9,2,0,0,0,0,0,2,0
4528247,UMass Lowell,1768422,"Olive, Russ",DH,1,0,0,0,0,0,0,0,0,0,0
4528247,UMass Lowell,1887031,"Maiola, Colby",CF,1,0,0,0,0,0,0,0,0,0,0
4528247,UMass Lowell,1887034,"Climo, Cam",LF,1,2,2,0,0,0,0,0,0,0,0
4528247,UMass Lowell,1993507,"Castellanos, Joey",SS,1,1,4,2,1,0,0,0,0,2,0
4528247,UMass Lowell,1768433,"Tumosa, Mark",3B,1,0,2,2,0,0,0,0,0,0,0
4528247,UMass Lowell,1993491,"Maurice, Kyle",PH,1,0,0,0,0,0,0,0,0,0,0
4528247,UMass Lowell,1993492,"Mejia, Jeff",PR,1,0,0,0,0,0,0,0,0,0,0
4528247,UMass Lowell,1659304,"Barry, Nick",C,1,8,8,0,0,0,0,0,0,0,0
4528247,UMass Lowell,1659315,"Prada, Ben",2B,1,3,6,3,0,0,0,0,0,2,0
4528247,UMass Lowell,1887039,"Tomczyk, Luke",P,1,0,0,0,0,0,0,0,0,0,0
4528247,UMass Lowell,1993510,"Riley, Jack",P,1,1,3,2,0,0,0,0,0,0,0
4528247,UMass Lowell,,Totals,0,1,24,36,11,1,0,0,0,0,2,0
4528247,James Madison,1643276,"Sisk, Adam",RF,1,4,4,0,0,0,0,0,0,0,0
4528247,James Madison,1870413,"Griffin, Davonn",LF,1,0,0,0,0,0,0,0,0,0,0
4528247,James Madison,1870454,"Brown, Harry",LF,1,0,0,0,0,0,0,0,0,0,0
4528247,James Madison,1870455,"Semones, Fox",3B,1,0,1,1,0,0,0,0,0,0,0
4528247,James Madison,1772230,"Tondi, Zach",C,1,11,11,0,0,0,0,0,0,0,0
4528247,James Madison,1643277,"Sciorra, Michael",CF,1,2,2,0,0,0,0,0,0,0,0
4528247,James Madison,1997554,"Hartigan, Conor",DH,1,0,0,0,0,0,0,0,0,0,0
4528247,James Madison,1997572,"Morgan, Michael",1B,1,6,7,1,0,0,0,0,0,3,0
4528247,James Madison,1870415,"Dipasupil, Matt",2B,1,2,5,3,0,0,0,0,0,3,0
4528247,James Madison,1772214,"Dofflemyer, Tanner",PHSS,1,0,0,0,0,0,0,0,0,0,0
4528247,James Madison,1643272,"McKay, Bradley",SS,1,2,4,2,0,0,0,0,0,2,0
4528247,James Madison,1643274,"McCoy, Tucker",P,1,0,1,1,0,0,0,0,0,0,0
4528247,James Madison,1997559,"Showalter, Justin",P,1,0,0,0,0,0,0,0,0,0,0
4528247,James Madison,1997567,"Ayer, Brett",P,1,0,0,0,0,0,0,0,0,0,0
4528247,James Madison,1643273,"Harlow, Colton",P,1,0,1,1,0,0,0,0,0,0,0
4528247,James Madison,,Totals,0,1,27,36,9,0,0,0,0,0,3,0
4530130,UMass Lowell,1993508,"Martin, Vinnie",RF,1,1,1,0,0,0,0,0,0,0,0
4530130,UMass Lowell,1768423,"Passatempo, Steve",C,1,9,9,0,0,0,0,5,0,0,0
4530130,UMass Lowell,1768422,"Olive, Russ",1B,1,8,10,1,1,0,0,0,0,0,0
4530130,UMass Lowell,1887031,"Maiola, Colby",CF,1,3,3,0,0,0,0,0,0,0,0
4530130,UMass Lowell,1887034,"Climo, Cam",LF,1,1,1,0,0,0,0,0,0,0,0
4530130,UMass Lowell,1993507,"Castellanos, Joey",SS,1,0,0,0,0,0,0,0,0,0,0
4530130,UMass Lowell,1887038,"Polichetti, John",3B,1,0,2,1,1,0,0,0,0,0,0
4530130,UMass Lowell,1768435,"Young, Michael",DH,1,0,0,0,0,0,0,0,0,0,0
4530130,UMass Lowell,1887040,"Leathersich, Ted",DH,1,0,0,0,0,0,0,0,0,0,0
4530130,UMass Lowell,1659315,"Prada, Ben",2B,1,2,3,1,0,0,0,0,0,0,0
4530130,UMass Lowell,1993489,"Funaro, Henry",P,1,1,2,1,0,0,0,2,0,0,0
4530130,UMass Lowell,1768430,"Rand, Nick",P,1,0,1,1,0,0,0,0,0,0,0
4530130,UMass Lowell,1659316,"Ryan, Andrew",P,1,0,2,2,0,0,0,3,0,0,0
4530130,UMass Lowell,,Totals,0,1,25,34,7,2,0,0,5,0,0,0
4530130,James Madison,1643276,"Sisk, Adam",RF,1,2,2,0,0,0,0,0,0,0,0
4530130,James Madison,1870413,"Griffin, Davonn",LF,1,1,1,0,0,0,0,0,0,0,0
4530130,James Madison,1870454,"Brown, Harry",LF,1,1,2,0,1,0,0,0,0,0,0
4530130,James Madison,1870455,"Semones, Fox",3B,1,1,2,1,0,0,0,0,0,0,0
4530130,James Madison,1772230,"Tondi, Zach",C,1,8,11,3,0,0,0,0,2,0,0
4530130,James Madison,1997556,"Jones, Josh",SS,1,4,6,1,1,0,0,0,0,0,0
4530130,James Madison,1997554,"Hartigan, Conor",DH,1,0,0,0,0,0,0,0,0,0,0
4530130,James Madison,1772214,"Dofflemyer, Tanner",PR1B,1,1,1,0,0,0,0,0,0,0,0
4530130,James Madison,1997572,"Morgan, Michael",1B,1,8,8,0,0,0,0,0,0,0,0
4530130,James Madison,1870415,"Dipasupil, Matt",2B,1,0,2,2,0,0,0,0,0,0,0
4530130,James Madison,1643277,"Sciorra, Michael",CF,1,1,1,0,0,0,0,0,0,0,0
4530130,James Madison,1870452,"Bechtold, Michael",P,1,0,0,0,0,0,0,0,0,0,0
4530130,James Madison,1758478,"Perkins, Shelton",P,1,0,0,0,0,0,0,0,0,0,0
4530130,James Madison,1997553,"Goggin, Dan",P,1,0,0,0,0,0,0,0,2,0,0
4530130,James Madison,,Totals,0,1,27,36,7,2,0,0,0,2,0,0
4531137,UMass Lowell,1993508,"Martin, Vinnie",RF,1,3,3,0,0,0,0,0,0,0,0
4531137,UMass Lowell,1768421,"Marchena, Oscar",3BSS,1,1,3,2,0,0,0,0,0,1,0
4531137,UMass Lowell,1768422,"Olive, Russ",1B,1,7,8,1,0,0,0,0,0,1,0
4531137,UMass Lowell,1887034,"Climo, Cam",LF,1,0,0,0,0,0,0,0,0,0,0
4531137,UMass Lowell,1768435,"Young, Michael",CF,1,0,0,0,0,0,0,0,0,0,0
4531137,UMass Lowell,1768433,"Tumosa, Mark",2B3B,1,3,5,2,0,0,0,0,0,0,0
4531137,UMass Lowell,1887031,"Maiola, Colby",DH,1,0,0,0,0,0,0,0,0,0,0
4531137,UMass Lowell,1887040,"Leathersich, Ted",DH,1,0,0,0,0,0,0,0,0,0,0
4531137,UMass Lowell,1659315,"Prada, Ben",2B,1,1,3,2,0,0,0,0,0,1,0
4531137,UMass Lowell,1993507,"Castellanos, Joey",SS,1,1,1,0,0,0,0,0,0,0,0
4531137,UMass Lowell,1993491,"Maurice, Kyle",PHC,1,0,0,0,0,0,0,0,0,0,0
4531137,UMass Lowell,1659304,"Barry, Nick",C,1,10,13,3,0,0,0,1,2,0,0
4531137,UMass Lowell,1887035,"Metelski, Connor",P,1,0,0,0,0,0,0,0,0,0,0
4531137,UMass Lowell,1768415,"Constant, Ricky",P,1,0,0,0,0,0,0,1,1,0,0
4531137,UMass Lowell,1887039,"Tomczyk, Luke",P,1,1,2,1,0,0,0,0,0,0,0
4531137,UMass Lowell,1768430,"Rand, Nick",P,1,0,1,1,0,0,0,0,0,0,0
4531137,UMass Lowell,1768416,"Duffley, Collin",P,1,0,0,0,0,0,0,0,1,0,0
4531137,UMass Lowell,,Totals,0,1,27,39,12,0,0,0,1,2,1,0
4531137,James Madison,1643276,"Sisk, Adam",RF,1,2,3,1,0,0,0,0,0,0,0
4531137,James Madison,1643277,"Sciorra, Michael",CF,1,0,0,0,0,0,0,0,0,0,0
4531137,James Madison,1870454,"Brown, Harry",LF,1,0,1,0,1,0,0,0,0,0,0
4531137,James Madison,1643272,"McKay, Bradley",3B,1,0,1,1,0,0,0,0,0,0,0
4531137,James Madison,1870455,"Semones, Fox",3B,1,0,1,1,0,0,0,0,0,0,0
4531137,James Madison,1772214,"Dofflemyer, Tanner",1B,1,0,0,0,0,0,0,0,0,0,0
4531137,James Madison,1772230,"Tondi, Zach",C,1,13,16,2,1,0,1,1,2,0,0
4531137,James Madison,1997556,"Jones, Josh",SS,1,3,7,4,0,0,0,0,0,0,0
4531137,James Madison,1997554,"Hartigan, Conor",DH,1,0,0,0,0,0,0,0,0,0,0
4531137,James Madison,1870450,"Hayes, Kyle",C,1,0,1,0,1,0,0,2,0,0,0
4531137,James Madison,1997572,"Morgan, Michael",1B,1,7,8,1,0,0,0,0,0,0,0
4531137,James Madison,1870415,"Dipasupil, Matt",2B,1,1,1,0,0,0,0,0,0,0,0
4531137,James Madison,1870413,"Griffin, Davonn",CFLF,1,0,0,0,0,0,0,0,0,0,0
4531137,James Madison,1870459,"Robertson, Nick",P,1,0,0,0,0,0,0,1,1,0,0
4531137,James Madison,1772229,"Marsili, Matt",P,1,0,0,0,0,0,0,2,0,0,0
4531137,James Madison,1870465,"Colon, Matt",P,1,0,0,0,0,0,0,0,0,0,0
4531137,James Madison,1643274,"McCoy, Tucker",P,1,0,0,0,0,0,0,0,0,0,0
4531137,James Madison,1997557,"Jones, Grayson",P,1,0,0,0,0,0,0,0,0,0,0
4531137,James Madison,1997560,"Stewart, Nick",P,1,1,1,0,0,0,0,0,1,0,0
4531137,James Madison,,Totals,0,1,27,40,10,3,0,1,3,2,0,0
4534817,Elon,1864120,"Evers, Zach",CF,1,2,2,0,0,0,0,0,0,0,0
4534817,Elon,1984379,"Oldham, Matt",C,1,13,14,1,0,0,2,2,0,0,0
4534817,Elon,1759241,"Ogren, Ryne",SS,1,2,7,5,0,0,0,0,0,0,0
4534817,Elon,1759231,"Devanney, Cam",2B,1,0,1,0,1,0,0,0,0,0,0
4534817,Elon,1864117,"Blake, Shawn",1B,1,0,1,1,0,0,0,0,0,0,0
4534817,Elon,1653181,"Venuto, James",1B,1,7,8,1,0,0,0,0,0,0,0
4534817,Elon,1864125,"Stanley, Tyler",PR,1,0,0,0,0,0,0,0,0,0,0
4534817,Elon,1864126,"Stonehouse, Garrett",DH,1,0,0,0,0,0,0,0,0,0,0
4534817,Elon,1864124,"Satterfield, Joe",3B,1,0,1,1,0,0,0,0,0,0,0
4534817,Elon,1984394,"Broughton, Josh",LF,1,1,1,0,0,0,0,0,0,0,0
4534817,Elon,1759226,"Adcock, Ty",RF,1,2,2,0,0,0,0,0,0,0,0
4534817,Elon,1543842,"Welhaf, Robbie",P,1,1,1,0,0,0,0,0,0,0,0
4534817,Elon,1984380,"Wetherbee, Jared",P,1,0,0,0,0,0,0,0,0,0,0
4534817,Elon,1864119,"Brnovich, Kyle",P,1,0,3,1,2,0,0,2,1,0,0
4534817,Elon,,Totals,0,1,28,41,10,3,0,2,2,1,0,0
4534817,James Madison,1643276,"Sisk, Adam",RF,1,3,3,0,0,0,0,0,0,0,0
4534817,James Madison,1870454,"Brown, Harry",LF,1,1,1,0,0,0,0,0,0,0,0
4534817,James Madison,1643272,"McKay, Bradley",3B,1,0,0,0,0,0,0,0,0,0,0
4534817,James Madison,1997555,"Jackson, Dallas",PR,1,0,0,0,0,0,0,0,0,0,0
4534817,James Madison,1870455,"Semones, Fox",3B,1,0,2,1,1,0,0,0,0,0,0
4534817,James Madison,1997554,"Hartigan, Conor",DH,1,0,0,0,0,0,0,0,0,0,0
4534817,James Madison,1772230,"Tondi, Zach",C,1,4,5,1,0,0,1,0,0,0,0
4534817,James Madison,1997556,"Jones, Josh",SS,1,1,6,5,0,0,0,0,0,1,0
4534817,James Madison,1997572,"Morgan, Michael",1B,1,14,14,0,0,0,0,0,0,0,0
4534817,James Madison,1870415,"Dipasupil, Matt",2B,1,6,7,1,0,0,0,0,0,1,0
4534817,James Madison,1870413,"Griffin, Davonn",CF,1,1,1,0,0,0,0,0,0,0,0
4534817,James Madison,1870452,"Bechtold, Michael",P,1,0,0,0,0,0,0,0,0,0,0
4534817,James Madison,1870465,"Colon, Matt",P,1,0,1,1,0,0,0,0,0,0,0
4534817,James Madison,1758478,"Perkins, Shelton",P,1,0,0,0,0,0,0,0,0,0,0
4534817,James Madison,1643273,"Harlow, Colton",P,1,0,1,1,0,0,0,0,0,0,0
4534817,James Madison,,Totals,0,1,30,41,10,1,0,1,0,0,1,0
4536504,Elon,1864120,"Evers, Zach",CF,1,6,6,0,0,0,0,0,0,0,0
4536504,Elon,1984379,"Oldham, Matt",C,1,6,7,1,0,0,1,1,0,0,0
4536504,Elon,1759241,"Ogren, Ryne",SS,1,0,0,0,0,0,0,0,0,0,0
4536504,Elon,1864125,"Stanley, Tyler",PR,1,0,0,0,0,0,0,0,0,0,0
4536504,Elon,1864117,"Blake, Shawn",1B,1,3,3,0,0,0,0,0,0,0,0
4536504,Elon,1653181,"Venuto, James",1B,1,5,5,0,0,0,0,0,0,0,0
4536504,Elon,1759231,"Devanney, Cam",2B,1,0,3,3,0,0,0,0,0,0,0
4536504,Elon,1864124,"Satterfield, Joe",3B,1,2,4,2,0,0,0,0,0,0,0
4536504,Elon,1984394,"Broughton, Josh",LF,1,1,1,0,0,0,0,0,0,0,0
4536504,Elon,1864126,"Stonehouse, Garrett",LF,1,1,1,0,0,0,0,0,0,0,0
4536504,Elon,1864123,"Platt, Hayden",DH,1,0,0,0,0,0,0,0,0,0,0
4536504,Elon,1759226,"Adcock, Ty",RF,1,2,3,0,1,0,0,0,0,0,0
4536504,Elon,1984395,"Justice, Brandon",P,1,0,0,0,0,0,0,0,0,0,0
4536504,Elon,1864121,"Kirby, George",P,1,1,2,1,0,0,0,1,0,0,0
4536504,Elon,,Totals,0,1,27,35,7,1,0,1,1,0,0,0
4536504,James Madison,1643276,"Sisk, Adam",RF,1,1,1,0,0,0,0,0,0,0,0
4536504,James Madison,1870455,"Semones, Fox",3B,1,0,3,2,1,0,0,0,0,0,0
4536504,James Madison,1997554,"Hartigan, Conor",DH,1,0,0,0,0,0,0,0,0,0,0
4536504,James Madison,1772230,"Tondi, Zach",C,1,7,8,1,0,0,0,2,1,0,0
4536504,James Madison,1997556,"Jones, Josh",SS,1,1,7,6,0,0,0,0,0,3,0
4536504,James Madison,1870454,"Brown, Harry",LF,1,3,3,0,0,0,0,0,0,0,0
4536504,James Madison,1997572,"Morgan, Michael",1B,1,9,9,0,0,0,0,0,0,3,0
4536504,James Madison,1870415,"Dipasupil, Matt",2B,1,4,8,4,0,0,0,0,0,3,0
4536504,James Madison,1997573,"Piccolino II, Anthony",PH,1,0,0,0,0,0,0,0,0,0,0
4536504,James Madison,1870413,"Griffin, Davonn",CF,1,2,2,0,0,0,0,0,0,0,0
4536504,James Madison,1997574,"Richards, Garrett",P,1,0,0,0,0,0,0,1,0,0,0
4536504,James Madison,1772212,"Bourne, Christian",P,1,0,0,0,0,0,0,0,1,0,0
4536504,James Madison,1997559,"Showalter, Justin",P,1,0,0,0,0,0,0,0,0,0,0
4536504,James Madison,1870460,"Kelly, Kevin",P,1,0,0,0,0,0,0,1,0,0,0
4536504,James Madison,,Totals,0,1,27,41,13,1,0,0,2,1,3,0
4537310,Elon,1864120,"Evers, Zach",CF,1,1,1,0,0,0,0,0,0,0,0
4537310,Elon,1984379,"Oldham, Matt",C,1,11,12,1,0,0,0,1,0,0,0
4537310,Elon,1759241,"Ogren, Ryne",SS,1,0,6,6,0,0,0,0,0,0,0
4537310,Elon,1864125,"Stanley, Tyler",PR,1,0,0,0,0,0,0,0,0,0,0
4537310,Elon,1864117,"Blake, Shawn",1B,1,0,0,0,0,0,0,0,0,0,0
4537310,Elon,1653181,"Venuto, James",1B,1,10,11,1,0,0,0,0,0,0,0
4537310,Elon,1759231,"Devanney, Cam",2B,1,3,3,0,0,0,0,0,0,0,0
4537310,Elon,1864124,"Satterfield, Joe",3B,1,0,2,2,0,0,0,0,0,0,0
4537310,Elon,1984394,"Broughton, Josh",LF,1,1,1,0,0,0,0,0,0,0,0
4537310,Elon,1864126,"Stonehouse, Garrett",LF,1,0,0,0,0,0,0,0,0,0,0
4537310,Elon,1759240,"O'Regan, Liam",DH,1,0,0,0,0,0,0,0,0,0,0
4537310,Elon,1759226,"Adcock, Ty",RF,1,0,0,0,0,0,0,0,0,0,0
4537310,Elon,1759235,"Lorenz, Owen",P,1,0,0,0,0,0,0,0,0,0,0
4537310,Elon,1984395,"Justice, Brandon",P,1,0,0,0,0,0,0,1,0,0,0
4537310,Elon,1759229,"Conroy, Ryan",P,1,1,3,2,0,0,0,0,0,0,0
4537310,Elon,,Totals,0,1,27,39,12,0,0,0,1,0,0,0
4537310,James Madison,1643276,"Sisk, Adam",RF,1,1,1,0,0,0,0,0,0,0,0
4537310,James Madison,1997556,"Jones, Josh",SS,1,0,4,4,0,0,0,0,0,0,0
4537310,James Madison,1772214,"Dofflemyer, Tanner",3B,1,0,1,1,0,0,0,0,0,0,0
4537310,James Madison,1997573,"Piccolino II, Anthony",PHLF,1,0,0,0,0,0,0,0,0,0,0
4537310,James Madison,1870455,"Semones, Fox",3B,1,1,2,1,0,0,0,0,0,0,0
4537310,James Madison,1997554,"Hartigan, Conor",DH,1,0,0,0,0,0,0,0,0,0,0
4537310,James Madison,1870454,"Brown, Harry",LF1B,1,1,1,0,0,0,0,0,0,0,0
4537310,James Madison,1997572,"Morgan, Michael",1B3B,1,7,7,0,0,0,0,0,0,0,0
4537310,James Madison,1997555,"Jackson, Dallas",PR,1,0,0,0,0,0,0,0,0,0,0
4537310,James Madison,1870450,"Hayes, Kyle",C,1,2,2,0,0,0,0,1,0,0,0
4537310,James Madison,1772230,"Tondi, Zach",C,1,12,15,2,1,0,1,3,1,0,0
4537310,James Madison,1643272,"McKay, Bradley",2B,1,2,2,0,0,0,0,0,0,0,0
4537310,James Madison,1870413,"Griffin, Davonn",CF,1,1,2,0,1,0,0,0,0,0,0
4537310,James Madison,1997553,"Goggin, Dan",P,1,0,0,0,0,0,0,0,1,0,0
4537310,James Madison,1997557,"Jones, Grayson",P,1,0,0,0,0,0,0,0,0,0,0
4537310,James Madison,1997567,"Ayer, Brett",P,1,0,0,0,0,0,0,0,0,0,0
4537310,James Madison,1870465,"Colon, Matt",P,1,0,0,0,0,0,0,1,0,0,0
4537310,James Madison,1870459,"Robertson, Nick",P,1,0,0,0,0,0,0,1,0,0,0
4537310,James Madison,1997560,"Stewart, Nick",P,1,0,0,0,0,0,0,2,0,0,0
4537310,James Madison,,Totals,0,1,27,37,8,2,0,1,4,1,0,0
4541970,Northeastern,1755472,"McConnell, Charlie",RF,1,2,2,0,0,0,0,0,0,0,0
4541970,Northeastern,1866272,"Fair, Ian",3B,1,1,4,2,1,0,0,0,0,0,0
4541970,Northeastern,1866276,"Holzwasser, Scott",2B,1,0,2,2,0,0,0,0,0,0,0
4541970,Northeastern,1755505,"Farrell, Jake",1B,1,12,12,0,0,0,0,0,0,0,0
4541970,Northeastern,1638606,"Burt, Max",SS,1,0,5,5,0,0,0,0,0,0,0
4541970,Northeastern,1755519,"Solomon, Ryan",DH,1,0,0,0,0,0,0,0,0,0,0
4541970,Northeastern,1755467,"Walsh, Cam",LF,1,1,1,0,0,0,0,0,0,0,0
4541970,Northeastern,1755504,"Mazza, John",C,1,9,11,1,1,0,0,1,0,0,0
4541970,Northeastern,1638599,"Koppens, Mason",CF,1,2,2,0,0,0,0,0,0,0,0
4541970,Northeastern,1755484,"Misiaszek, Andrew",P,1,0,2,2,0,0,0,0,0,0,0
4541970,Northeastern,1866275,"Winkler, Josh",P,1,0,0,0,0,0,0,0,0,0,0
4541970,Northeastern,1638604,"Brown, Tyler",P,1,0,0,0,0,0,0,1,0,0,0
4541970,Northeastern,,Totals,0,1,27,41,12,2,0,0,1,0,0,0
4541970,James Madison,1997556,"Jones, Josh",SS,1,0,4,3,1,0,0,0,0,0,0
4541970,James Madison,1870455,"Semones, Fox",3B,1,1,5,3,1,0,0,0,0,0,0
4541970,James Madison,1643276,"Sisk, Adam",RF,1,2,2,0,0,0,0,0,0,0,0
4541970,James Madison,1997554,"Hartigan, Conor",PH,1,0,0,0,0,0,0,0,0,0,0
4541970,James Madison,1870454,"Brown, Harry",DH,1,0,0,0,0,0,0,0,0,0,0
4541970,James Madison,1997572,"Morgan, Michael",1BC,1,11,12,0,1,0,0,0,0,0,0
4541970,James Madison,1772214,"Dofflemyer, Tanner",1B,1,1,1,0,0,0,0,0,0,0,0
4541970,James Madison,1772230,"Tondi, Zach",C,1,8,9,1,0,0,1,2,0,0,0
4541970,James Madison,1997573,"Piccolino II, Anthony",LF,1,1,1,0,0,0,0,0,0,0,0
4541970,James Madison,1870413,"Griffin, Davonn",CF,1,3,3,0,0,0,0,0,0,0,0
4541970,James Madison,1870415,"Dipasupil, Matt",2B,1,0,3,2,1,0,0,0,0,0,0
4541970,James Madison,1870465,"Colon, Matt",P,1,0,0,0,0,0,0,0,0,0,0
4541970,James Madison,1643274,"McCoy, Tucker",P,1,0,0,0,0,0,0,1,0,0,0
4541970,James Madison,1997557,"Jones, Grayson",P,1,0,0,0,0,0,0,0,0,0,0
4541970,James Madison,1997559,"Showalter, Justin",P,1,0,0,0,0,0,0,1,0,0,0
4541970,James Madison,1643273,"Harlow, Colton",P,1,0,2,2,0,0,0,0,0,0,0
4541970,James Madison,,Totals,0,1,27,42,11,4,0,1,2,0,0,0
4547807,Northeastern,1755472,"McConnell, Charlie",RF,1,1,2,1,0,0,0,0,0,0,0
4547807,Northeastern,1866272,"Fair, Ian",PH,1,0,0,0,0,0,0,0,0,0,0
4547807,Northeastern,1755467,"Walsh, Cam",LF,1,0,1,1,0,0,0,0,0,0,0
4547807,Northeastern,1866276,"Holzwasser, Scott",2B,1,2,4,1,1,0,0,0,0,0,0
4547807,Northeastern,1755505,"Farrell, Jake",1B,1,10,10,0,0,0,0,0,0,1,0
4547807,Northeastern,1638606,"Burt, Max",SS,1,2,6,4,0,0,0,0,0,1,0
4547807,Northeastern,1755519,"Solomon, Ryan",3B,1,0,2,2,0,0,0,0,0,0,0
4547807,Northeastern,1532094,"Perry, Zach",DH,1,0,0,0,0,0,0,0,0,0,0
4547807,Northeastern,1866274,"Peterson, Kyle",PH,1,0,0,0,0,0,0,0,0,0,0
4547807,Northeastern,1638601,"Geaslen, Michael",C,1,2,3,1,0,0,0,0,0,0,0
4547807,Northeastern,1755504,"Mazza, John",C,1,6,7,1,0,0,0,0,0,0,0
4547807,Northeastern,1638599,"Koppens, Mason",CF,1,1,1,0,0,0,0,0,0,0,0
4547807,Northeastern,1866278,"Stiehl, David",P,1,0,3,3,0,0,0,0,0,1,0
4547807,Northeastern,1991604,"Dufault, Brandon",P,1,0,1,1,0,0,0,0,0,0,0
4547807,Northeastern,1755518,"Murphy, Kyle",P,1,0,0,0,0,0,0,0,0,0,0
4547807,Northeastern,1638605,"Christian, Brian",P,1,0,2,2,0,0,0,0,1,0,0
4547807,Northeastern,,Totals,0,1,24,42,17,1,0,0,0,1,1,0
4547807,James Madison,1643276,"Sisk, Adam",RF,1,0,0,0,0,0,0,0,0,0,0
4547807,James Madison,1870455,"Semones, Fox",3B,1,0,1,1,0,0,0,0,0,0,0
4547807,James Madison,1870454,"Brown, Harry",DH,1,0,0,0,0,0,0,0,0,0,0
4547807,James Madison,1997556,"Jones, Josh",SS,1,1,5,4,0,0,0,0,0,1,0
4547807,James Madison,1997572,"Morgan, Michael",C,1,11,11,0,0,0,0,1,0,0,0
4547807,James Madison,1997573,"Piccolino II, Anthony",LF,1,1,1,0,0,0,0,0,0,0,0
4547807,James Madison,1772214,"Dofflemyer, Tanner",1B,1,10,10,0,0,0,0,0,0,1,0
4547807,James Madison,1870415,"Dipasupil, Matt",2B,1,1,4,3,0,0,0,0,0,1,0
4547807,James Madison,1870413,"Griffin, Davonn",CF,1,3,3,0,0,0,0,0,0,0,0
4547807,James Madison,1758478,"Perkins, Shelton",P,1,0,1,1,0,0,0,0,0,0,0
4547807,James Madison,1997567,"Ayer, Brett",P,1,0,0,0,0,0,0,0,0,0,0
4547807,James Madison,1870460,"Kelly, Kevin",P,1,0,0,0,0,0,0,1,0,0,0
4547807,James Madison,,Totals,0,1,27,36,9,0,0,0,1,0,1,0
4544318,Northeastern,1755472,"McConnell, Charlie",RF,1,1,2,1,0,0,0,0,0,0,0
4544318,Northeastern,1755467,"Walsh, Cam",LF,1,3,3,0,0,0,0,0,0,0,0
4544318,Northeastern,1866276,"Holzwasser, Scott",2B,1,5,7,2,0,0,0,0,0,0,0
4544318,Northeastern,1755505,"Farrell, Jake",1B,1,7,7,0,0,0,0,0,0,0,0
4544318,Northeastern,1638606,"Burt, Max",SS,1,0,1,1,0,0,0,0,0,0,0
4544318,Northeastern,1755519,"Solomon, Ryan",3B,1,0,3,3,0,0,0,0,0,0,0
4544318,Northeastern,1866272,"Fair, Ian",PH,1,0,0,0,0,0,0,0,0,0,0
4544318,Northeastern,1866274,"Peterson, Kyle",DH,1,0,0,0,0,0,0,0,0,0,0
4544318,Northeastern,1638601,"Geaslen, Michael",C,1,5,7,2,0,0,0,0,1,0,0
4544318,Northeastern,1638599,"Koppens, Mason",CF,1,5,5,0,0,0,0,0,0,0,0
4544318,Northeastern,1755484,"Misiaszek, Andrew",P,1,0,1,1,0,0,0,0,1,0,0
4544318,Northeastern,1755518,"Murphy, Kyle",P,1,0,0,0,0,0,0,0,0,0,0
4544318,Northeastern,1866273,"Mellen, Sean",P,1,1,1,0,0,0,0,0,0,0,0
