"Game ID","Team","Player ID","Player","Lineup Position","Games","App","GS","IP","H","R","ER","BB","SO","SHO","BF","P-OAB","2B-A","3B-A","HR-A","WP","Bk","HB","IBB","Inh Run","Inh Run Score","SHA","SFA","Pitches","GO","FO","W","L","SV","OrdAppeared","KL","P","C","1B","2B","3B","SS","LF","CF","RF","DH","PH","PR"
"0","Milwaukee","972556","Long, Jake","17:1, 2:1, 11:1, 12:2, 13:1, 14:2, 15:1","9","9.0","0.0","13.0","12.0","4.0","3.0","2.0","9.0","0.0","54.0","50.0","2.0","0.0","0.0","2.0","0.0","2.0","0.0","2.0","1.0","0.0","0.0","170.0","17.0","11.0","1.0","0.0","1.0","32.0","3.0","9","0","0","0","0","0","0","0","0","0","0","0"
"0","Milwaukee","1303376","Meeteer, Luke","1:10, 2:8, 3:1, 7:1","20","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","20","0","0","0","1"
"0","Milwaukee","972554","Hoenecke, Paul","3:5, 4:3, 5:6, 6:3, 7:1, 8:2, 9:2","22","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","8","13","0","0","0","0","0","0","2","0","0"
"0","Milwaukee","972555","Lingvay, Nick","5:3, 7:1, 8:2, 9:1, 10:1, 11:1, 12:1, 13:1","11","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","4","5","0","0","0","0","4","0"
"0","Milwaukee","972552","Erdmann, Alex","2:1, 3:2, 4:1, 6:1, 7:1, 8:1, 9:1, 10:1, 11:1, 12:1, 13:1, 14:1, 15:2, 16:1","16","7.0","0.0","7.2","6.0","3.0","1.0","3.0","9.0","0.0","32.0","27.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.0","1.0","1.0","1.0","127.0","8.0","5.0","1.0","1.0","0.0","22.0","6.0","7","0","1","0","3","0","0","0","0","4","1","0"
"0","Milwaukee","1303380","Fadness, Will","4:7, 5:2, 6:4, 7:4, 8:2","19","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","14","3","0","0","0","0","0","0","2","0","0"
"0","Milwaukee","1090327","Spurley, Kyle","16:3, 7:1, 12:1, 15:2","7","7.0","1.0","13.1","7.0","3.0","1.0","4.0","8.0","0.0","49.0","44.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","200.0","12.0","16.0","2.0","0.0","0.0","21.0","3.0","7","0","0","0","0","0","0","0","0","0","0","0"
"0","Milwaukee","972551","Engelke, Kaleb","16:1, 17:1, 1:1, 10:1, 13:2, 14:5, 15:1","12","12.0","0.0","7.2","12.0","7.0","3.0","3.0","8.0","0.0","40.0","33.0","1.0","0.0","0.0","2.0","0.0","3.0","0.0","13.0","4.0","1.0","0.0","136.0","11.0","2.0","1.0","0.0","0.0","44.0","2.0","12","0","0","0","0","0","0","0","2","0","0","0"
"0","Milwaukee","1090329","Strey, Mark","1:4, 4:1, 7:1, 9:4, 10:2, 11:4","16","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","6","9","0","5","1"
"0","Milwaukee","1303385","Lundstrom, Jim","2:5, 3:2, 4:1, 9:2, 10:2, 11:1, 12:1, 13:2","16","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","14","1","0","1","0","0","0","2","0"
"0","Milwaukee","972549","Blohowiak, Greg","9:1, 10:1, 11:1, 12:1, 13:3, 15:3","10","10.0","0.0","9.2","1.0","4.0","1.0","6.0","2.0","0.0","40.0","30.0","0.0","0.0","0.0","1.0","1.0","2.0","0.0","7.0","2.0","1.0","1.0","139.0","14.0","12.0","1.0","0.0","1.0","30.0","0.0","10","0","0","0","0","0","1","0","1","0","0","0"
"0","Milwaukee","1090310","Capasso, Jonathan","3:3, 4:2, 5:5, 6:2, 7:3, 8:3, 10:2, 11:2","22","1.0","0.0","1.0","1.0","1.0","0.0","1.0","0.0","0.0","6.0","5.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","24.0","1.0","2.0","0.0","0.0","0.0","4.0","0.0","1","0","0","0","0","0","22","2","0","0","0","0"
"0","Milwaukee","1090312","Guth, Jordan","16:4, 18:1, 6:2, 10:2, 14:1, 15:1","11","11.0","0.0","10.1","11.0","3.0","3.0","4.0","7.0","0.0","47.0","43.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","185.0","8.0","14.0","0.0","0.0","2.0","51.0","4.0","11","0","0","0","0","0","0","0","0","0","0","0"
"0","Milwaukee","1303371","Hammer, Sam","1:2, 3:1, 7:2, 8:1, 11:1","7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","1","0","3","1","5","0"
"0","Milwaukee","1303370","Ghelfi, Mitch"
"0","Milwaukee","1303375","Jaquish, Justin","11:1, 12:1, 13:1, 14:2, 15:1","6","6.0","0.0","15.2","22.0","9.0","8.0","5.0","14.0","0.0","77.0","67.0","5.0","0.0","0.0","0.0","0.0","3.0","0.0","4.0","1.0","2.0","0.0","277.0","24.0","8.0","2.0","0.0","0.0","16.0","6.0","6","0","0","0","0","0","0","0","0","0","0","0"
"0","Milwaukee","1090317","Pearson, Drew","1:1, 3:1, 5:3, 6:2, 7:1, 9:1, 10:2","11","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","5","0","0","0","0","1","0","1","1","6","0"
"0","Milwaukee","1090319","Semmelhack, Eric","16:1, 17:1, 11:1, 12:1, 13:2, 15:1","7","7.0","7.0","42.2","40.0","19.0","15.0","16.0","41.0","0.0","180.0","159.0","7.0","1.0","1.0","4.0","0.0","1.0","1.0","0.0","0.0","4.0","0.0","630.0","37.0","42.0","2.0","3.0","0.0","7.0","18.0","7","0","0","0","0","0","0","0","0","0","0","0"
"0","Milwaukee","1213730","Porcaro, Michael","2:1, 4:2, 5:1, 9:3, 10:1, 11:3, 12:2, 13:3, 14:1","17","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","9","0","7","0","0","0","0","2","1"
"0","Milwaukee","1213731","Taylor, Tell","3:2, 7:1, 8:3, 9:1, 10:1, 11:1, 12:4, 13:1, 14:1","15","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","14","0","0","0","0","0","1"
"0","Milwaukee","1213734","King, Eric","16:1, 12:1, 14:2","4","4.0","1.0","8.2","9.0","8.0","3.0","7.0","9.0","0.0","42.0","35.0","1.0","1.0","0.0","3.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","183.0","12.0","3.0","0.0","0.0","0.0","10.0","4.0","4","0","0","0","0","0","0","0","0","0","0","0"
"0","Milwaukee","1213735","Koenig, Sam","2:5, 3:5, 4:5, 5:1, 6:2, 7:1","19","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","19","0","0","0","0","0","0","0"
"0","Milwaukee","1213733","Tassi, Cale","16:1, 17:2, 11:2, 15:1","6","6.0","6.0","39.0","34.0","11.0","9.0","11.0","32.0","0.0","158.0","138.0","2.0","0.0","2.0","3.0","0.0","2.0","0.0","0.0","0.0","7.0","0.0","539.0","38.0","39.0","4.0","2.0","0.0","6.0","13.0","6","0","0","0","0","0","0","0","0","0","0","0"
"0","Milwaukee","1213738","Eastman, Gunnar"
"0","Milwaukee","1213739","Solberg, Ryan","1:2, 6:2, 7:2, 8:3, 9:2, 10:3, 11:2, 12:2","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","18","0","2","0"
"0","Milwaukee","1213737","Uhen, Joshua","17:1, 18:1, 19:1, 13:1, 14:1, 15:1","6","6.0","3.0","9.2","7.0","4.0","2.0","6.0","11.0","0.0","43.0","36.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","172.0","10.0","7.0","0.0","0.0","0.0","12.0","1.0","6","0","0","0","0","0","0","0","0","0","0","0"
"0","Milwaukee","1213742","Peake, Derek","1:2, 2:1","3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","3","1","0","0","0"
"0","Milwaukee","1213740","Schneider, Mike","17:2, 12:1, 15:2","5","5.0","4.0","19.2","21.0","7.0","7.0","11.0","10.0","0.0","88.0","70.0","1.0","0.0","0.0","4.0","0.0","4.0","0.0","0.0","0.0","2.0","1.0","352.0","17.0","25.0","1.0","1.0","0.0","6.0","2.0","5","0","0","0","0","0","0","0","0","0","0","0"
"0","Milwaukee","1213741","Striggow, Phil","5:1, 6:4, 7:2, 8:5, 9:4, 10:3","19","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","7","0","0","0","0","0","0","13","0","0"
"0","Wright St.","1108624","Kopale, Justin","6:7, 7:4, 8:11, 9:3, 10:3","28","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","28","0","0","0","0","0","0"
"0","Wright St.","1108625","Kopilchack, Cody","11:2, 12:1, 14:3, 15:1","7","7.0","7.0","34.1","29.0","15.0","11.0","28.0","31.0","0.0","160.0","118.0","3.0","0.0","4.0","5.0","1.0","7.0","0.0","0.0","0.0","7.0","0.0","547.0","35.0","28.0","3.0","3.0","0.0","7.0","9.0","7","0","0","0","0","0","0","0","0","0","0","0"
"0","Wright St.","979916","Moore, Tristan","3:17, 4:11, 5:1","29","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","1","28","0","0","0"
"0","Wright St.","1108626","Krizman, Kody","1:1, 2:1, 6:2, 7:2, 8:5, 9:3, 10:2","16","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","2","0","0","0","0","0","0","10","4","0"
"0","Wright St.","1108628","Picchiotti, Sam","1:2, 2:5, 5:4, 6:2, 9:4, 10:1, 11:2, 12:1","21","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","18","0","0","0","0","0","0","2","1"
"0","Wright St.","979915","Hibberd, Jake","1:21, 2:1, 3:7","29","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","28","1","0","0","0","0","0","0","0","0"
"0","Wright St.","884872","Schum, Michael","16:1, 10:2, 11:1, 12:2, 13:3, 14:1","10","10.0","0.0","20.2","18.0","8.0","7.0","7.0","16.0","0.0","88.0","72.0","1.0","0.0","0.0","1.0","0.0","5.0","2.0","4.0","1.0","4.0","0.0","304.0","32.0","9.0","3.0","2.0","3.0","34.0","7.0","10","0","0","0","0","0","0","0","0","0","0","0"
"0","Wright St.","1301531","Mamer, Luke","16:1, 11:2, 12:1, 13:1","5","5.0","1.0","8.0","5.0","0.0","0.0","3.0","3.0","0.0","31.0","27.0","1.0","0.0","0.0","2.0","0.0","1.0","0.0","3.0","1.0","0.0","0.0","122.0","4.0","15.0","1.0","0.0","0.0","12.0","3.0","5","0","0","0","0","0","0","0","0","0","0","0"
"0","Wright St.","884869","Marker, Jordan","10:4, 11:7, 12:2, 14:1","14","14.0","0.0","30.1","34.0","26.0","19.0","14.0","21.0","0.0","135.0","115.0","5.0","0.0","4.0","1.0","1.0","0.0","0.0","10.0","5.0","4.0","2.0","515.0","24.0","37.0","3.0","1.0","1.0","31.0","7.0","14","0","0","0","0","0","0","0","0","0","0","0"
"0","Wright St.","1301529","Galiardi, Vinny","11:1, 12:1, 13:3, 14:2","7","7.0","0.0","12.1","10.0","7.0","7.0","2.0","6.0","0.0","51.0","44.0","1.0","0.0","1.0","1.0","0.0","4.0","0.0","2.0","0.0","1.0","0.0","149.0","13.0","15.0","0.0","0.0","0.0","23.0","2.0","7","0","0","0","0","0","0","0","0","0","0","0"
"0","Wright St.","1301528","Blair, Logan"
"0","Wright St.","1301535","Timm, Michael","5:1, 6:2, 7:3, 8:3, 9:7, 10:3, 11:2","21","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","21","0","0","0","0","0","1","0"
"0","Wright St.","1301534","Simon, Cody","2:1, 3:2, 9:1, 10:2, 11:1, 14:1","8","1.0","0.0","1.0","0.0","0.0","0.0","1.0","1.0","0.0","4.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","5.0","0.0","1","0","0","0","0","0","5","0","2","0","4","0"
"0","Wright St.","884867","Ashe, Ryan","2:2, 4:13, 5:6, 6:4, 7:3","28","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","28","0","0","0","0"
"0","Wright St.","979920","Gray, Garrett","4:3, 5:7, 6:5, 7:2, 8:3, 9:1","21","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","10","0","0","0","0","0","0","0","11","0","0"
"0","Wright St.","1108623","Howell, Tanner","10:1, 11:1, 12:1, 13:2","5","5.0","0.0","8.1","11.0","6.0","6.0","8.0","9.0","0.0","44.0","33.0","5.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","1.0","1.0","1.0","138.0","8.0","6.0","0.0","0.0","1.0","14.0","1.0","5","0","0","0","0","0","0","0","0","0","0","0"
"0","Wright St.","884862","Mossbarger, Kyle","7:5, 8:4, 9:6, 10:7, 11:3, 12:3, 13:1","29","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","2","0","0","0","0","29","0","0","0","0","0"
"0","Wright St.","1301536","Van Horn, Jack","10:1, 11:1, 12:4, 13:2, 15:1","9","9.0","0.0","12.1","13.0","4.0","4.0","3.0","8.0","0.0","53.0","45.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","7.0","5.0","2.0","2.0","211.0","14.0","13.0","1.0","0.0","0.0","28.0","1.0","9","0","0","0","0","0","0","0","0","0","0","0"
"0","Wright St.","1197927","Hoelzel, Joey","5:1, 7:1, 12:3, 13:2, 14:1","8","6.0","4.0","27.0","24.0","18.0","16.0","9.0","14.0","0.0","116.0","98.0","8.0","0.0","1.0","0.0","0.0","4.0","0.0","2.0","0.0","3.0","1.0","395.0","41.0","21.0","1.0","2.0","0.0","8.0","5.0","6","0","0","0","0","0","0","0","0","0","0","2"
"0","Wright St.","1301542","Valencheck, Lee","16:1, 17:1, 10:1, 12:1, 15:2","6","6.0","4.0","24.0","26.0","17.0","17.0","8.0","17.0","0.0","105.0","93.0","9.0","0.0","2.0","2.0","1.0","1.0","0.0","0.0","0.0","3.0","0.0","364.0","27.0","23.0","1.0","1.0","0.0","11.0","4.0","6","0","0","0","0","0","0","0","0","0","0","0"
"0","Wright St.","1197925","Davis, Corey","1:5, 2:15, 3:3, 4:1, 7:4, 8:1","29","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","19","0","0","0","0","1","0","0","9","1","0"
"0","Wright St.","1197928","Elliott, Andrew","8:1, 9:2, 10:2, 11:5, 12:3, 13:1","14","11.0","3.0","33.2","41.0","13.0","12.0","8.0","20.0","0.0","144.0","131.0","11.0","0.0","1.0","0.0","1.0","0.0","0.0","5.0","1.0","3.0","2.0","410.0","33.0","40.0","0.0","0.0","1.0","26.0","6.0","11","0","0","2","0","0","0","0","0","1","2","0"
"0","Wright St.","1197929","Hissong, Travis","16:1, 5:1, 6:1, 8:1, 11:1, 12:1, 13:2, 14:3, 15:1","12","9.0","3.0","14.1","27.0","15.0","13.0","4.0","13.0","0.0","72.0","62.0","3.0","1.0","1.0","0.0","0.0","0.0","0.0","2.0","1.0","4.0","2.0","214.0","15.0","12.0","1.0","2.0","0.0","22.0","3.0","9","0","0","0","0","0","0","0","0","0","0","3"
"0","Wright St.","1197934","Tanner, Zach","2:4, 4:1, 5:6, 6:6, 7:5, 9:2","24","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","10","13","3","0","0","0","0","1","0"
"0","Wright St.","1197932","Deliz, David","14:2, 15:2","4","4.0","0.0","5.2","6.0","3.0","3.0","4.0","2.0","0.0","26.0","21.0","1.0","1.0","0.0","1.0","0.0","1.0","0.0","2.0","0.0","0.0","0.0","106.0","6.0","7.0","0.0","0.0","0.0","17.0","1.0","4","0","0","0","0","0","0","0","0","0","0","0"
"0","Wright St.","1197933","Braun, Taylor","5:2, 12:2, 13:1, 14:1, 15:3","9","7.0","7.0","31.0","39.0","25.0","23.0","11.0","23.0","0.0","145.0","128.0","8.0","2.0","4.0","1.0","0.0","2.0","0.0","0.0","0.0","3.0","1.0","521.0","42.0","22.0","3.0","1.0","0.0","7.0","6.0","7","0","0","0","0","0","0","0","0","0","0","2"
"0","NC State","1306131","Williams, Chris","13:1","1","1.0","0.0","0.1","0.0","0.0","0.0","0.0","1.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","1","0","0","0","0","0","0","0","0","0","0","0"
"0","NC State","1306130","Wilkins, Ryan","16:1, 10:2, 11:4, 12:2, 13:2, 14:3","14","14.0","0.0","27.1","37.0","18.0","17.0","4.0","24.0","0.0","121.0","110.0","5.0","1.0","3.0","3.0","0.0","3.0","1.0","13.0","2.0","1.0","3.0","435.0","30.0","22.0","4.0","1.0","0.0","47.0","12.0","14","0","0","0","0","0","0","0","0","0","0","0"
"0","NC State","1306129","Turner, Trea","1:35, 3:1","36","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","36","4","0","0","0","0","0","0"
"0","NC State","993803","Williams, Vance","16:1, 11:4, 12:3, 13:2, 14:2, 15:2","14","14.0","2.0","38.0","31.0","16.0","15.0","11.0","28.0","0.0","149.0","127.0","5.0","1.0","2.0","1.0","0.0","2.0","0.0","20.0","5.0","5.0","3.0","553.0","38.0","35.0","3.0","2.0","1.0","38.0","10.0","14","0","0","0","0","0","0","0","0","0","0","0"
"0","NC State","993795","Gianis, John","2:1, 4:2, 5:3, 6:1, 7:5, 8:3, 9:4, 10:3","22","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","5","4","11","0","9","2"
"0","NC State","1208670","Williams, Brett","4:1","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","1","0","0","0","0"
"0","NC State","993792","Ciencin, Andrew","3:10, 4:2, 5:10, 6:7, 7:5","34","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","34","1","0","0","0","0","0","0","0","0"
"0","NC State","1101535","Diaz, Chris","2:16, 3:8, 5:7, 7:1, 8:1, 9:2, 11:1","36","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","36","0","0","0","0","0","0"
"0","NC State","1306115","Frye, Dillon","10:2, 11:1, 12:2, 14:1, 15:1","7","7.0","0.0","13.1","11.0","5.0","5.0","7.0","12.0","0.0","58.0","50.0","4.0","0.0","1.0","3.0","0.0","1.0","0.0","2.0","1.0","0.0","0.0","223.0","14.0","12.0","2.0","0.0","1.0","20.0","4.0","7","0","0","0","0","0","0","0","0","0","0","0"
"0","NC State","1306114","Fincher, Jake","2:1, 3:1, 6:2, 7:5, 8:4, 9:8, 10:7, 11:5, 14:1","34","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","33","1","0","1","0"
"0","NC State","1306113","Clyde, Grant","2:1, 5:1, 8:2, 10:1, 11:2","7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","5","0","3","0","0","0","0","1","0","0"
"0","NC State","1306112","Austin, Brett","2:15, 4:1, 5:2, 6:4, 7:4, 8:6, 9:2, 11:1","35","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","22","0","0","0","0","0","0","8","8","0","0"
"0","NC State","1306119","Ratledge, Logan","6:2, 7:4, 8:6, 9:7, 10:8, 11:1, 12:2","30","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","13","1","0","9","3","6","0","3","2"
"0","NC State","1306118","Orwig, Travis","16:1, 10:1, 11:3, 12:1, 14:1, 15:2","9","9.0","0.0","4.1","7.0","2.0","2.0","2.0","3.0","0.0","22.0","19.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","13.0","4.0","0.0","1.0","76.0","3.0","7.0","0.0","0.0","0.0","28.0","0.0","9","0","0","0","0","0","0","0","0","0","0","0"
"0","NC State","1306117","Jernigan, Logan","17:1, 18:1, 11:1, 12:2, 13:2, 14:1, 15:1","9","9.0","8.0","33.2","22.0","21.0","18.0","28.0","35.0","0.0","151.0","120.0","4.0","0.0","1.0","6.0","1.0","3.0","0.0","0.0","0.0","0.0","0.0","623.0","36.0","25.0","3.0","0.0","0.0","10.0","14.0","9","0","0","0","0","0","0","0","0","0","0","0"
"0","NC State","1306120","Rodon, Carlos","1:1, 17:2, 4:1, 11:1, 12:3, 13:3","11","9.0","8.0","59.2","32.0","10.0","7.0","11.0","74.0","0.0","224.0","205.0","8.0","3.0","2.0","2.0","2.0","4.0","0.0","0.0","0.0","1.0","2.0","784.0","46.0","52.0","5.0","0.0","0.0","10.0","18.0","9","0","0","0","0","0","0","0","0","1","1","0"
"0","NC State","1101552","Healey, Danny","16:2, 11:1, 12:1, 13:1, 14:3","8","8.0","3.0","21.0","15.0","5.0","5.0","5.0","11.0","0.0","81.0","74.0","3.0","0.0","1.0","1.0","0.0","0.0","0.0","3.0","1.0","1.0","1.0","279.0","23.0","26.0","4.0","0.0","0.0","20.0","6.0","8","0","0","0","0","0","0","0","0","0","0","0"
