"Year","Year ID","Division","Conference","Team Name","Team ID","Team URL"
"2012","10942","1","","Indiana St.","305","http://stats.ncaa.org/team/305/10942"
"2012","10942","1","","Iona","310","http://stats.ncaa.org/team/310/10942"
"2012","10942","1","","Iowa","312","http://stats.ncaa.org/team/312/10942"
"2012","10942","1","","Jackson St.","314","http://stats.ncaa.org/team/314/10942"
"2012","10942","1","","Jacksonville","316","http://stats.ncaa.org/team/316/10942"
"2012","10942","1","","Jacksonville St.","315","http://stats.ncaa.org/team/315/10942"
"2012","10942","1","","James Madison","317","http://stats.ncaa.org/team/317/10942"
"2012","10942","1","","Kansas","328","http://stats.ncaa.org/team/328/10942"
"2012","10942","1","","Kansas St.","327","http://stats.ncaa.org/team/327/10942"
"2012","10942","1","","Kennesaw St.","1157","http://stats.ncaa.org/team/1157/10942"
"2012","10942","1","","Kent St.","331","http://stats.ncaa.org/team/331/10942"
"2012","10942","1","","Kentucky","334","http://stats.ncaa.org/team/334/10942"
"2012","10942","1","","LIU Brooklyn","361","http://stats.ncaa.org/team/361/10942"
"2012","10942","1","","LSU","365","http://stats.ncaa.org/team/365/10942"
"2012","10942","1","","La Salle","340","http://stats.ncaa.org/team/340/10942"
"2012","10942","1","","La.-Monroe","498","http://stats.ncaa.org/team/498/10942"
"2012","10942","1","","Lafayette","342","http://stats.ncaa.org/team/342/10942"
"2012","10942","1","","Lamar University","346","http://stats.ncaa.org/team/346/10942"
