"Game ID","Team","Player ID","Player","Lineup Position","Games","G","App","GS","IP","CG","H","R","ER","BB","SO","SHO","BF","P-OAB","2B-A","3B-A","Bk","HR-A","WP","HB","IBB","Inh Run","Inh Run Score","SHA","SFA","Pitches","GO","FO","W","L","SV","OrdAppeared","KL","P","C","1B","2B","3B","SS","LF","CF","RF","DH","PH","PR"
"0","Anderson (IN)","1644126","Morgan, Jacob","15:1","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","Anderson (IN)","1982201","Eldridge, Seth","21:1","1","0.0","1.0","1.0","3.1","0.0","7.0","7.0","5.0","1.0","0.0","0.0","20.0","17.0","2.0","2.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","3.0","7.0","0.0","1.0","0.0","1.0","0.0","1","0","0","0","0","0","0","0","0","0","0","0"
"0","Anderson (IN)","1982230","Lane, Zachary","18:1","1","0.0","1.0","0.0","1.2","0.0","5.0","4.0","4.0","2.0","2.0","0.0","13.0","10.0","1.0","1.0","0.0","0.0","2.0","1.0","0.0","1.0","1.0","0.0","0.0","0.0","1.0","2.0","0.0","0.0","0.0","2.0","0.0","1","0","0","0","0","0","0","0","0","0","0","0"
"0","Anderson (IN)","1871696","Parker, Thomas","3:1","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","1","0","0","0","0"
"0","Anderson (IN)","1871697","Paschal, Adam","7:1","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","1","0","0"
"0","Anderson (IN)","1871635","Hall, Kyle","16:1","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","1","0","0","0","0","0","0","1","0"
"0","Anderson (IN)","1982220","Thompson, Grant","13:1","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1","0","0","0"
"0","Anderson (IN)","1982221","White, Clayton","19:1","1","0.0","1.0","0.0","1.0","0.0","2.0","1.0","1.0","2.0","0.0","0.0","7.0","5.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","0.0","0.0","0.0","3.0","0.0","1","0","0","0","0","0","0","0","0","0","0","0"
"0","Anderson (IN)","1871624","Cox, Cooper","4:1","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0","1","0"
"0","Anderson (IN)","1768163","Schebler, Wyatt","10:1","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","1","0","0","0","0","0"
"0","Anderson (IN)","1644130","Butcher, Nick","1:1","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","1","0","0","0","0","0","0"
"0","Anderson (IN)","1871623","Cornelius, Hunter","6:1","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","1","1","0"
"0","Anderson (IN)","1768166","Sanders, Branton","5:1","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","1","0","0","0","0","0","0","0","0","0"
"0","Anderson (IN)","1982210","Henderson, Kasey","20:1","1","0.0","1.0","0.0","2.0","0.0","1.0","1.0","1.0","1.0","2.0","0.0","9.0","7.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","0.0","0.0","0.0","0.0","4.0","0.0","1","0","0","0","0","0","0","0","0","0","0","0"
"0","Anderson (IN)","1871681","Moran, Joseph","11:1","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","1","0","0","0","0","0"
"0","Anderson (IN)","1768164","Cain, Austin","2:1","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","1","0","0","1","0"
"0","Anderson (IN)","1871650","Jones, Nick","17:1","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","Anderson (IN)","1871651","Kidd, Chuck","8:1","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","1","0","0","0","0","0","0","0"
"0","Anderson (IN)","1768165","Bireley, Brooks","12:1","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1","0","1","0"
"0","Belmont","1978654","Bowen, Logan","16:1, 17:1, 11:3, 12:3, 13:3, 14:3, 15:2","16","0.0","16.0","0.0","19.0","0.0","25.0","19.0","15.0","6.0","19.0","0.0","93.0","81.0","3.0","0.0","0.0","2.0","3.0","4.0","0.0","14.0","7.0","2.0","0.0","261.0","26.0","10.0","2.0","2.0","0.0","70.0","4.0","16","0","0","0","0","0","0","0","0","0","0","0"
"0","Belmont","1661144","Kocher, Ben","5:20, 6:3, 7:1, 8:2","26","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","26","0","0","0","0","0","0","0"
"0","Belmont","1978644","Schultz, Chandler","10:1, 11:4, 12:1, 13:1, 14:2","9","0.0","9.0","1.0","12.1","0.0","18.0","14.0","14.0","4.0","6.0","0.0","55.0","50.0","4.0","1.0","0.0","0.0","0.0","1.0","0.0","9.0","2.0","0.0","0.0","111.0","17.0","9.0","0.0","1.0","0.0","22.0","4.0","9","0","0","0","0","0","0","0","0","0","0","0"
