"Game ID","Team","Player ID","Player","Pos","Games","G","R","AB","H","2B","3B","TB","HR","RBI","BB","HBP","SF","SH","K","DP","CS","Picked","SB","RBI2out"
"0","Little Rock","0","Opponent Totals","Home","","0.0","106.0","873.0","213.0","35.0","4.0","322.0","22.0","99.0","102.0","27.0","10.0","12.0","234.0","19.0","8.0","0.0","26.0"
"0","Maryland","0","Totals","Home","","0.0","139.0","901.0","232.0","48.0","4.0","357.0","23.0","122.0","125.0","37.0","10.0","12.0","202.0","16.0","11.0","0.0","26.0"
"0","Maryland","0","Opponent Totals","Home","","0.0","131.0","920.0","234.0","44.0","0.0","329.0","17.0","121.0","115.0","35.0","8.0","21.0","200.0","16.0","10.0","0.0","28.0"
"0","Cal Poly","0","Totals","Home","","0.0","183.0","1109.0","339.0","62.0","11.0","453.0","10.0","160.0","104.0","27.0","11.0","25.0","205.0","26.0","6.0","0.0","20.0"
"0","Cal Poly","0","Opponent Totals","Home","","0.0","129.0","1089.0","276.0","46.0","6.0","364.0","10.0","121.0","112.0","15.0","13.0","24.0","229.0","33.0","11.0","0.0","15.0"
"0","UMass Lowell","0","Totals","Home","","0.0","104.0","674.0","171.0","35.0","6.0","251.0","11.0","95.0","80.0","35.0","8.0","11.0","178.0","8.0","6.0","0.0","32.0"
"0","UMass Lowell","0","Opponent Totals","Home","","0.0","82.0","701.0","159.0","26.0","1.0","211.0","8.0","73.0","76.0","26.0","6.0","11.0","178.0","12.0","12.0","0.0","34.0"
"0","Wagner","0","Totals","Home","","0.0","76.0","481.0","128.0","25.0","7.0","185.0","6.0","67.0","63.0","8.0","8.0","10.0","84.0","5.0","9.0","0.0","14.0"
"0","Wagner","0","Opponent Totals","Home","","0.0","47.0","478.0","103.0","18.0","1.0","138.0","5.0","45.0","64.0","14.0","3.0","10.0","85.0","14.0","2.0","0.0","23.0"
"0","Oklahoma","0","Totals","Home","","0.0","243.0","1261.0","372.0","79.0","10.0","534.0","21.0","226.0","174.0","28.0","26.0","27.0","275.0","26.0","15.0","0.0","19.0"
"0","Oklahoma","0","Opponent Totals","Home","","0.0","158.0","1295.0","294.0","52.0","5.0","425.0","23.0","147.0","128.0","25.0","11.0","14.0","378.0","23.0","6.0","0.0","17.0"
"0","St. Bonaventure","0","Totals","Home","","0.0","84.0","570.0","157.0","25.0","7.0","208.0","4.0","76.0","69.0","18.0","6.0","8.0","146.0","9.0","3.0","0.0","24.0"
"0","St. Bonaventure","0","Opponent Totals","Home","","0.0","145.0","627.0","196.0","24.0","5.0","266.0","12.0","125.0","93.0","18.0","11.0","15.0","100.0","7.0","10.0","0.0","42.0"
"0","Southern Ind.","0","Totals","Home"
"0","Southern Ind.","0","Totals","Home"
"0","Louisville","0","Totals","Home","","0.0","282.0","1343.0","404.0","83.0","11.0","599.0","30.0","257.0","222.0","42.0","23.0","24.0","245.0","25.0","17.0","0.0","72.0"
"0","Louisville","0","Opponent Totals","Home","","0.0","186.0","1384.0","298.0","59.0","9.0","438.0","21.0","163.0","175.0","31.0","7.0","18.0","391.0","21.0","13.0","0.0","34.0"
"0","Arkansas","0","Totals","Home","","0.0","344.0","1400.0","450.0","77.0","3.0","722.0","63.0","320.0","222.0","48.0","31.0","16.0","275.0","26.0","8.0","0.0","22.0"
"0","Arkansas","0","Opponent Totals","Home","","0.0","147.0","1369.0","302.0","38.0","1.0","438.0","32.0","133.0","137.0","24.0","9.0","20.0","388.0","36.0","11.0","0.0","18.0"
"0","Washington","0","Totals","Home","","0.0","174.0","1167.0","312.0","57.0","4.0","473.0","32.0","163.0","118.0","39.0","10.0","30.0","251.0","24.0","10.0","0.0","26.0"
"0","Washington","0","Opponent Totals","Home","","0.0","154.0","1224.0","307.0","75.0","4.0","486.0","32.0","146.0","100.0","21.0","15.0","17.0","273.0","26.0","9.0","0.0","15.0"
"0","SFA","0","Totals","Home","","0.0","163.0","884.0","253.0","41.0","2.0","358.0","20.0","147.0","129.0","22.0","8.0","12.0","165.0","21.0","8.0","0.0","29.0"
"0","SFA","0","Opponent Totals","Home","","0.0","194.0","903.0","264.0","51.0","3.0","381.0","20.0","175.0","163.0","54.0","16.0","18.0","172.0","24.0","18.0","0.0","41.0"
"0","Santa Clara","0","Totals","Home","","0.0","150.0","899.0","230.0","36.0","4.0","346.0","24.0","128.0","100.0","42.0","6.0","19.0","211.0","12.0","19.0","0.0","22.0"
"0","Santa Clara","0","Opponent Totals","Home","","0.0","156.0","965.0","261.0","42.0","10.0","368.0","15.0","143.0","135.0","29.0","16.0","21.0","225.0","22.0","15.0","0.0","36.0"
"0","Ohio St.","0","Totals","Home","","0.0","198.0","1005.0","297.0","56.0","6.0","425.0","20.0","184.0","160.0","28.0","14.0","19.0","197.0","32.0","6.0","0.0","25.0"
"0","Ohio St.","0","Opponent Totals","Home","","0.0","157.0","1055.0","274.0","53.0","12.0","387.0","12.0","132.0","105.0","38.0","8.0","27.0","253.0","20.0","16.0","0.0","23.0"
"0","Gardner-Webb","0","Totals","Home","","0.0","186.0","978.0","295.0","48.0","4.0","459.0","36.0","174.0","103.0","27.0","13.0","10.0","229.0","17.0","11.0","0.0","41.0"
"0","Gardner-Webb","0","Opponent Totals","Home","","0.0","169.0","1019.0","284.0","52.0","8.0","442.0","30.0","141.0","119.0","26.0","3.0","16.0","205.0","23.0","8.0","0.0","20.0"
"0","Army West Point","0","Totals","Home","","0.0","134.0","834.0","214.0","34.0","11.0","288.0","6.0","113.0","113.0","27.0","12.0","24.0","210.0","18.0","16.0","0.0","50.0"
"0","Army West Point","0","Opponent Totals","Home","","0.0","125.0","947.0","244.0","43.0","8.0","363.0","20.0","109.0","78.0","25.0","9.0","11.0","262.0","18.0","8.0","0.0","31.0"
"0","St. Francis (IN)","0","Totals","Home"
"0","St. Francis (IN)","0","Totals","Home"
"0","Baker","0","Totals","Home"
"0","Baker","0","Totals","Home"
"0","Missouri","0","Totals","Home","","0.0","205.0","1139.0","311.0","48.0","7.0","430.0","19.0","180.0","173.0","32.0","13.0","23.0","237.0","38.0","19.0","0.0","51.0"
"0","Missouri","0","Opponent Totals","Home","","0.0","111.0","1187.0","273.0","41.0","5.0","369.0","15.0","104.0","98.0","26.0","8.0","11.0","336.0","26.0","16.0","0.0","15.0"
"0","Concordia-St. Paul","0","Totals","Home"
"0","Concordia-St. Paul","0","Totals","Home"
"0","Texas Southern","0","Totals","Home","","0.0","154.0","659.0","216.0","37.0","8.0","311.0","14.0","138.0","92.0","37.0","14.0","7.0","116.0","9.0","12.0","0.0","67.0"
"0","Texas Southern","0","Opponent Totals","Home","","0.0","75.0","647.0","160.0","19.0","4.0","226.0","13.0","74.0","73.0","27.0","4.0","10.0","166.0","16.0","8.0","0.0","25.0"
"0","Prairie View","0","Totals","Home","","0.0","166.0","721.0","212.0","28.0","8.0","286.0","10.0","135.0","97.0","34.0","9.0","16.0","128.0","12.0","9.0","0.0","38.0"
"0","Prairie View","0","Opponent Totals","Home","","0.0","227.0","809.0","268.0","54.0","10.0","375.0","11.0","178.0","110.0","32.0","14.0","7.0","145.0","18.0","21.0","0.0","43.0"
"0","West Va. Tech","0","Totals","Home"
"0","West Va. Tech","0","Totals","Home"
"0","Concordia (MI)","0","Totals","Home"
"0","Concordia (MI)","0","Totals","Home"
"0","Bucknell","0","Totals","Home","","0.0","100.0","593.0","151.0","33.0","10.0","216.0","4.0","93.0","108.0","16.0","9.0","9.0","134.0","22.0","2.0","0.0","24.0"
"0","Bucknell","0","Opponent Totals","Home","","0.0","100.0","609.0","145.0","31.0","4.0","190.0","2.0","85.0","116.0","28.0","12.0","17.0","142.0","17.0","7.0","0.0","18.0"
"0","Nevada","0","Totals","Home","","0.0","193.0","811.0","274.0","57.0","9.0","421.0","24.0","180.0","87.0","33.0","12.0","20.0","175.0","20.0","6.0","0.0","19.0"
"0","Nevada","0","Opponent Totals","Home","","0.0","145.0","855.0","234.0","46.0","6.0","337.0","15.0","135.0","83.0","26.0","9.0","14.0","191.0","23.0","3.0","0.0","8.0"
"0","Siena","0","Totals","Home","","0.0","108.0","619.0","179.0","40.0","4.0","251.0","8.0","103.0","86.0","23.0","14.0","13.0","86.0","11.0","3.0","0.0","28.0"
"0","Siena","0","Opponent Totals","Home","","0.0","83.0","617.0","152.0","22.0","5.0","199.0","5.0","75.0","66.0","16.0","6.0","11.0","142.0","12.0","6.0","0.0","18.0"
"0","Walsh","0","Totals","Home"
"0","Walsh","0","Totals","Home"
"0","Western Mich.","0","Totals","Home","","0.0","138.0","788.0","201.0","35.0","3.0","290.0","16.0","123.0","108.0","28.0","6.0","31.0","188.0","9.0","9.0","0.0","21.0"
"0","Western Mich.","0","Opponent Totals","Home","","0.0","137.0","821.0","211.0","42.0","2.0","296.0","13.0","122.0","126.0","35.0","12.0","15.0","214.0","19.0","11.0","0.0","23.0"
"0","Western Ill.","0","Totals","Home","","0.0","82.0","549.0","141.0","17.0","3.0","182.0","6.0","71.0","44.0","16.0","5.0","15.0","142.0","7.0","9.0","0.0","22.0"
"0","Western Ill.","0","Opponent Totals","Home","","0.0","69.0","562.0","126.0","26.0","0.0","164.0","4.0","61.0","91.0","14.0","6.0","12.0","155.0","10.0","6.0","0.0","25.0"
"0","Sam Houston St.","0","Totals","Home","","0.0","209.0","1208.0","345.0","58.0","12.0","514.0","29.0","187.0","116.0","56.0","16.0","25.0","260.0","24.0","16.0","0.0","49.0"
"0","Sam Houston St.","0","Opponent Totals","Home","","0.0","179.0","1274.0","309.0","57.0","7.0","461.0","27.0","164.0","136.0","28.0","10.0","16.0","312.0","22.0","14.0","0.0","32.0"
"0","Alabama St.","0","Totals","Home","","0.0","206.0","1028.0","317.0","53.0","6.0","445.0","21.0","186.0","148.0","53.0","15.0","21.0","181.0","28.0","14.0","0.0","41.0"
"0","Alabama St.","0","Opponent Totals","Home","","0.0","172.0","1058.0","288.0","49.0","5.0","380.0","11.0","151.0","113.0","37.0","15.0","26.0","247.0","17.0","9.0","0.0","40.0"
"0","Rutgers","0","Totals","Home","","0.0","156.0","815.0","230.0","36.0","12.0","326.0","12.0","135.0","101.0","20.0","9.0","17.0","153.0","19.0","14.0","0.0","41.0"
"0","Rutgers","0","Opponent Totals","Home","","0.0","118.0","838.0","211.0","34.0","7.0","298.0","13.0","101.0","115.0","26.0","9.0","12.0","168.0","30.0","7.0","0.0","27.0"
"0","Hawaii","0","Totals","Home","","0.0","130.0","961.0","245.0","57.0","1.0","334.0","10.0","118.0","129.0","16.0","11.0","31.0","165.0","24.0","6.0","0.0","10.0"
"0","Hawaii","0","Opponent Totals","Home","","0.0","137.0","1051.0","260.0","60.0","4.0","358.0","10.0","119.0","102.0","19.0","7.0","18.0","221.0","29.0","10.0","0.0","22.0"
"0","Kennesaw St.","0","Totals","Home","","0.0","228.0","1214.0","352.0","64.0","8.0","522.0","30.0","205.0","134.0","35.0","13.0","19.0","251.0","19.0","12.0","0.0","36.0"
"0","Kennesaw St.","0","Opponent Totals","Home","","0.0","196.0","1194.0","302.0","54.0","5.0","435.0","23.0","180.0","161.0","37.0","13.0","20.0","296.0","23.0","13.0","0.0","38.0"
"0","British Colum. (CAN)","0","Totals","Home"
"0","British Colum. (CAN)","0","Totals","Home"
"0","Michigan","0","Totals","Home","","0.0","199.0","880.0","261.0","56.0","3.0","383.0","20.0","184.0","136.0","35.0","16.0","9.0","176.0","18.0","13.0","0.0","49.0"
"0","Michigan","0","Opponent Totals","Home","","0.0","118.0","890.0","198.0","40.0","5.0","284.0","12.0","104.0","112.0","26.0","4.0","15.0","220.0","19.0","9.0","0.0","18.0"
"0","Coastal Caro.","0","Totals","Home","","0.0","327.0","1303.0","397.0","94.0","9.0","674.0","55.0","293.0","231.0","43.0","16.0","26.0","300.0","25.0","15.0","0.0","65.0"
"0","Coastal Caro.","0","Opponent Totals","Home","","0.0","171.0","1285.0","298.0","53.0","5.0","478.0","39.0","157.0","166.0","61.0","9.0","19.0","347.0","32.0","18.0","0.0","8.0"
"0","Ind.-Kokomo","0","Totals","Home","","0.0","7.0","38.0","11.0","0.0","0.0","11.0","0.0","6.0","5.0","0.0","0.0","2.0","13.0","2.0","0.0","0.0","2.0"
"0","Ind.-Kokomo","0","Opponent Totals","Home","","0.0","9.0","37.0","9.0","3.0","0.0","15.0","1.0","6.0","6.0","4.0","0.0","2.0","15.0","0.0","0.0","0.0","0.0"
"0","VMI","0","Totals","Home","","0.0","211.0","878.0","280.0","58.0","13.0","514.0","50.0","190.0","143.0","34.0","13.0","13.0","211.0","17.0","11.0","0.0","34.0"
"0","VMI","0","Opponent Totals","Home","","0.0","186.0","937.0","274.0","39.0","1.0","417.0","34.0","159.0","103.0","28.0","7.0","19.0","224.0","16.0","12.0","0.0","49.0"
"0","Lakeland","0","Totals","Home"
"0","Lakeland","0","Totals","Home"
"0","New Mexico","0","Totals","Home","","0.0","187.0","978.0","304.0","56.0","10.0","431.0","17.0","167.0","129.0","20.0","7.0","18.0","177.0","33.0","15.0","0.0","16.0"
"0","New Mexico","0","Opponent Totals","Home","","0.0","221.0","1069.0","343.0","73.0","15.0","521.0","25.0","208.0","113.0","34.0","11.0","10.0","222.0","25.0","12.0","0.0","16.0"
"0","Notre Dame","0","Totals","Home","","0.0","172.0","1051.0","296.0","54.0","10.0","430.0","20.0","152.0","131.0","29.0","13.0","15.0","183.0","28.0","14.0","0.0","25.0"
